,seqName,start,end,clusterID,strand,type,side
0,14,16093473.0,16093474.0,14:16093424:-_RightNegative,-,IG,Right
0,14,18225140.0,18225141.0,14:18225191:+_LeftNegative,+,IG,Left
0,14,18253783.0,18253784.0,14:18253734:-_RightNegative,-,IG,Right
0,14,18335050.0,18335052.0,14:18335001:+_RightNegative,+,IN,Right
0,14,18600380.0,18600381.0,14:18600331:-_RightNegative,-,AU,Right
0,14,18653739.0,18653747.0,14:18653690:-_RightNegative,-,IG,Right
0,14,18656747.0,18656748.0,14:18656698:-_RightNegative,-,IG,Right
0,14,18659384.0,18659389.0,14:18659335:-_RightNegative,-,IG,Right
0,14,18662775.0,18662776.0,14:18662826:+_LeftNegative,+,IG,Left
0,14,18696421.0,18696422.0,14:18696372:-_RightNegative,-,IG,Right
0,14,18876506.0,18876507.0,14:18876557:-_LeftNegative,-,IG,Left
0,14,18885396.0,18885397.0,14:18885447:-_LeftNegative,-,IG,Left
0,14,18959489.0,18959490.0,14:18959540:+_LeftNegative,+,IG,Left
0,14,19027181.0,19027182.0,14:19027232:-_LeftNegative,-,IN,Left
0,14,19098896.0,19098904.0,14:19098848:+_RightNegative,+,IN,Right
0,14,19099151.0,19099156.0,14:19099102:+_RightNegative,+,IN,Right
0,14,19101674.0,19101684.0,14:19101730:+_LeftNegative,+,IN,Left
0,14,19105292.0,19105295.0,14:19105245:+_RightNegative,+,IN,Right
0,14,19105965.0,19105966.0,14:19105916:+_RightNegative,+,IN,Right
0,14,19107352.0,19107357.0,14:19107307:+_RightNegative,+,IN,Right
0,14,19109559.0,19109560.0,14:19109610:+_LeftNegative,+,IN,Left
0,14,19114442.0,19114443.0,14:19114393:+_RightNegative,+,IN,Right
0,14,19119050.0,19119051.0,14:19119001:+_RightNegative,+,IN,Right
0,14,19130231.0,19130232.0,14:19130282:+_LeftNegative,+,IN,Left
0,14,19131273.0,19131274.0,14:19131324:-_LeftNegative,-,IN,Left
0,14,19138336.0,19138343.0,14:19138392:+_LeftNegative,+,IN,Left
0,14,19181605.0,19181606.0,14:19181656:+_LeftNegative,+,DS,Left
0,14,19244781.0,19244782.0,14:19244732:-_RightNegative,-,DS,Right
0,14,19263794.0,19263795.0,14:19263745:+_RightNegative,+,AI,Right
