,seqName,start,end,clusterID,strand,type,side
0,10,21178.0,21179.0,10:21229:+_LeftNegative,+,IG,Left
0,10,21278.0,21279.0,10:21229:+_RightNegative,+,IG,Right
0,10,47731.0,47740.0,10:47790:+_LeftNegative,+,DS,Left
0,10,47831.0,47840.0,10:47790:+_RightNegative,+,DS,Right
0,10,72174.0,72184.0,10:72233:-_LeftNegative,-,IN,Left
0,10,72274.0,72284.0,10:72233:-_RightNegative,-,IN,Right
0,10,75636.0,75653.0,10:75687:-_LeftNegative,-,IG,Left
0,10,75736.0,75753.0,10:75687:-_RightNegative,-,IG,Right
0,10,77518.0,77534.0,10:77569:-_LeftNegative,-,IG,Left
0,10,77618.0,77634.0,10:77569:-_RightNegative,-,IG,Right
0,10,101644.0,101646.0,10:101696:+_LeftNegative,+,IG,Left
0,10,101744.0,101746.0,10:101696:+_RightNegative,+,IG,Right
0,10,104335.0,104343.0,10:104393:-_LeftNegative,-,IG,Left
0,10,104435.0,104443.0,10:104393:-_RightNegative,-,IG,Right
0,10,108245.0,108248.0,10:108296:-_LeftNegative,-,IG,Left
0,10,108345.0,108348.0,10:108296:-_RightNegative,-,IG,Right
0,10,111689.0,111690.0,10:111740:-_LeftNegative,-,IG,Left
0,10,111789.0,111790.0,10:111740:-_RightNegative,-,IG,Right
0,10,125160.0,125169.0,10:125211:-_LeftNegative,-,IG,Left
0,10,125260.0,125269.0,10:125211:-_RightNegative,-,IG,Right
0,10,126677.0,126681.0,10:126731:+_LeftNegative,+,IG,Left
0,10,126777.0,126781.0,10:126731:+_RightNegative,+,IG,Right
0,10,127293.0,127319.0,10:127352:-_LeftNegative,-,IG,Left
0,10,127393.0,127419.0,10:127352:-_RightNegative,-,IG,Right
0,10,133025.0,133026.0,10:133076:-_LeftNegative,-,IG,Left
0,10,133125.0,133126.0,10:133076:-_RightNegative,-,IG,Right
0,10,133217.0,133233.0,10:133279:-_LeftNegative,-,IG,Left
0,10,133317.0,133333.0,10:133279:-_RightNegative,-,IG,Right
0,10,141665.0,141666.0,10:141716:+_LeftNegative,+,IN,Left
0,10,141765.0,141766.0,10:141716:+_RightNegative,+,IN,Right
0,10,142645.0,142646.0,10:142696:+_LeftNegative,+,IN,Left
0,10,142745.0,142746.0,10:142696:+_RightNegative,+,IN,Right
0,10,152961.0,152962.0,10:153012:+_LeftNegative,+,IN,Left
0,10,153061.0,153062.0,10:153012:+_RightNegative,+,IN,Right
0,10,153217.0,153218.0,10:153268:+_LeftNegative,+,IN,Left
0,10,153372.0,153397.0,10:153341:+_RightNegative,+,IN,Right
0,10,159788.0,159789.0,10:159839:-_LeftNegative,-,AI,Left
0,10,159888.0,159889.0,10:159839:-_RightNegative,-,AI,Right
0,10,162142.0,162143.0,10:162193:-_LeftNegative,-,AI,Left
0,10,162242.0,162243.0,10:162193:-_RightNegative,-,AI,Right
0,10,196744.0,196746.0,10:196796:+_LeftNegative,+,IN,Left
0,10,196844.0,196846.0,10:196796:+_RightNegative,+,IN,Right
0,10,205963.0,205964.0,10:206014:-_LeftNegative,-,AI,Left
0,10,206063.0,206064.0,10:206014:-_RightNegative,-,AI,Right
0,10,222068.0,222076.0,10:222126:+_LeftNegative,+,IN,Left
0,10,222168.0,222176.0,10:222126:+_RightNegative,+,IN,Right
0,10,226272.0,226275.0,10:226323:-_LeftNegative,-,AI,Left
0,10,226372.0,226375.0,10:226323:-_RightNegative,-,AI,Right
0,10,236756.0,236757.0,10:236807:-_LeftNegative,-,AI,Left
0,10,236856.0,236857.0,10:236807:-_RightNegative,-,AI,Right
0,10,236788.0,236792.0,10:236839:+_LeftNegative,+,EX,Left
0,10,236888.0,236892.0,10:236839:+_RightNegative,+,EX,Right
0,10,237218.0,237228.0,10:237269:-_LeftNegative,-,AI,Left
0,10,237318.0,237328.0,10:237269:-_RightNegative,-,AI,Right
0,10,241066.0,241067.0,10:241117:+_LeftNegative,+,IN,Left
0,10,241166.0,241167.0,10:241117:+_RightNegative,+,IN,Right
0,10,242543.0,242559.0,10:242609:+_LeftNegative,+,IN,Left
0,10,242643.0,242659.0,10:242609:+_RightNegative,+,IN,Right
0,10,242918.0,242920.0,10:242969:-_LeftNegative,-,AI,Left
0,10,243018.0,243020.0,10:242969:-_RightNegative,-,AI,Right
