,seqName,start,end,clusterID,strand,type,side
0,13,18172352,18172353,13:18172453:+_LeftNegative,+,IG,Left
1,13,18172552,18172553,13:18172453:+_RightNegative,+,IG,Right
2,13,18174300,18174323,13:18174423:+_LeftNegative,+,AI,Left
3,13,18174500,18174523,13:18174423:+_RightNegative,+,AI,Right
4,13,18188643,18188666,13:18188757:+_LeftNegative,+,IG,Left
5,13,18188843,18188866,13:18188757:+_RightNegative,+,IG,Right
6,13,18198449,18198450,13:18198550:-_LeftNegative,-,AI,Left
7,13,18198649,18198650,13:18198550:-_RightNegative,-,AI,Right
8,13,18204543,18204547,13:18204644:-_LeftNegative,-,AI,Left
9,13,18204743,18204747,13:18204644:-_RightNegative,-,AI,Right
10,13,18206307,18206308,13:18206408:-_LeftNegative,-,DS,Left
11,13,18206507,18206508,13:18206408:-_RightNegative,-,DS,Right
12,13,18210873,18210874,13:18210974:+_LeftNegative,+,IN,Left
13,13,18211073,18211074,13:18210974:+_RightNegative,+,IN,Right
14,13,18212084,18212100,13:18212185:+_LeftNegative,+,IN,Left
15,13,18212284,18212300,13:18212185:+_RightNegative,+,IN,Right
16,13,18213333,18213334,13:18213434:+_LeftNegative,+,IN,Left
17,13,18213533,18213534,13:18213434:+_RightNegative,+,IN,Right
18,13,18215834,18215842,13:18215936:+_LeftNegative,+,IN,Left
19,13,18216114,18216135,13:18216016:+_RightNegative,+,IN,Right
20,13,18216164,18216167,13:18216266:+_LeftNegative,+,IN,Left
21,13,18216364,18216367,13:18216266:+_RightNegative,+,IN,Right
22,13,18227771,18227772,13:18227872:+_LeftNegative,+,IN,Left
23,13,18227971,18227972,13:18227872:+_RightNegative,+,IN,Right
24,13,18227985,18227986,13:18228086:+_LeftNegative,+,IN,Left
25,13,18228185,18228186,13:18228086:+_RightNegative,+,IN,Right
26,13,18231757,18231765,13:18231865:+_LeftNegative,+,TE,Left
27,13,18231957,18231965,13:18231865:+_RightNegative,+,TE,Right
28,13,18231925,18231928,13:18232028:+_LeftNegative,+,DS,Left
29,13,18232125,18232128,13:18232028:+_RightNegative,+,DS,Right
30,13,18237205,18237210,13:18237310:+_LeftNegative,+,IG,Left
31,13,18237405,18237410,13:18237310:+_RightNegative,+,IG,Right
32,13,18237537,18237578,13:18237662:+_LeftNegative,+,IG,Left
33,13,18237737,18237778,13:18237662:+_RightNegative,+,IG,Right
34,13,18237710,18237715,13:18237811:-_LeftNegative,-,IG,Left
35,13,18237910,18237915,13:18237811:-_RightNegative,-,IG,Right
