,seqName,start,end,clusterID,strand,type,side
0,18,14067,14069,18:14119:-_LeftNegative,-,DS,Left
1,18,58203,58204,18:58154:-_RightNegative,-,IN,Right
2,18,71596,71610,18:71559:-_RightNegative,-,IN,Right
3,18,72170,72171,18:72221:+_LeftNegative,+,AI,Left
4,18,72566,72568,18:72518:-_RightNegative,-,IN,Right
5,18,74982,74983,18:75033:-_LeftNegative,-,IG,Left
6,18,78535,78544,18:78587:+_LeftNegative,+,IG,Left
7,18,93397,93398,18:93448:-_LeftNegative,-,DS,Left
8,18,110572,110573,18:110623:-_LeftNegative,-,AI,Left
9,18,120817,120823,18:120768:+_RightNegative,+,TE,Right
10,18,121170,121181,18:121128:+_RightNegative,+,TE,Right
11,18,121365,121372,18:121322:+_RightNegative,+,TE,Right
12,18,122052,122053,18:122003:+_RightNegative,+,TE,Right
13,18,122239,122274,18:122217:+_RightNegative,+,TE,Right
14,18,141734,141741,18:141791:-_LeftNegative,-,IG,Left
15,18,142017,142025,18:141968:+_RightNegative,+,IG,Right
16,18,153059,153061,18:153111:-_LeftNegative,-,IG,Left
17,18,154931,154936,18:154986:-_LeftNegative,-,IG,Left
18,18,158148,158166,18:158101:-_RightNegative,-,AU,Right
19,18,163384,163385,18:163435:+_LeftNegative,+,TE,Left
20,18,166747,166749,18:166798:+_LeftNegative,+,EX,Left
21,18,166999,167000,18:167050:+_LeftNegative,+,IN,Left
22,18,175091,175092,18:175142:+_LeftNegative,+,IN,Left
23,18,178936,178938,18:178988:+_LeftNegative,+,EX,Left
24,18,188202,188203,18:188153:-_RightNegative,-,AI,Right
25,18,193087,193097,18:193142:+_LeftNegative,+,IN,Left
26,18,193629,193653,18:193702:+_LeftNegative,+,IN,Left
27,18,195518,195519,18:195469:+_RightNegative,+,IN,Right
28,18,197686,197710,18:197660:+_RightNegative,+,EX,Right
29,18,197790,197791,18:197741:-_RightNegative,-,AI,Right
30,18,199273,199298,18:199248:+_RightNegative,+,EX,Right
31,18,202026,202035,18:201985:+_RightNegative,+,IN,Right
32,18,202796,202797,18:202847:+_LeftNegative,+,IN,Left
33,18,204156,204158,18:204207:+_LeftNegative,+,IN,Left
34,18,204672,204673,18:204623:+_RightNegative,+,EX,Right
35,18,209949,209961,18:209908:-_RightNegative,-,AI,Right
36,18,210041,210042,18:209992:+_RightNegative,+,EX,Right
37,18,210455,210456,18:210506:-_LeftNegative,-,AI,Left
38,18,211268,211295,18:211337:+_LeftNegative,+,TE,Left
39,18,211409,211410,18:211460:+_LeftNegative,+,TE,Left
40,18,211608,211619,18:211569:+_RightNegative,+,TE,Right
41,18,211762,211794,18:211817:+_LeftNegative,+,TE,Left
42,18,211793,211803,18:211853:-_LeftNegative,-,AE,Left
43,18,211902,211942,18:211992:+_LeftNegative,+,TE,Left
44,18,212088,212114,18:212047:+_RightNegative,+,TE,Right
45,18,212140,212141,18:212091:-_RightNegative,-,AE,Right
46,18,212111,212113,18:212162:+_LeftNegative,+,TE,Left
47,18,212304,212338,18:212267:+_RightNegative,+,TE,Right
48,18,212492,212493,18:212543:+_LeftNegative,+,TE,Left
49,18,212609,212635,18:212567:+_RightNegative,+,TE,Right
50,18,212742,212758,18:212804:+_LeftNegative,+,TE,Left
51,18,212972,212991,18:212930:+_RightNegative,+,TE,Right
52,18,213086,213093,18:213143:-_LeftNegative,-,AE,Left
53,18,213087,213089,18:213139:+_LeftNegative,+,TE,Left
54,18,214164,214194,18:214139:-_RightNegative,-,DS,Right
55,18,214190,214218,18:214247:-_LeftNegative,-,DS,Left
56,18,214259,214269,18:214312:+_LeftNegative,+,TE,Left
57,18,214375,214404,18:214353:-_RightNegative,-,DS,Right
58,18,214449,214490,18:214522:-_LeftNegative,-,TE,Left
59,18,214463,214513,18:214546:+_LeftNegative,+,TE,Left
60,18,214628,214629,18:214579:-_RightNegative,-,TE,Right
61,18,214671,214696,18:214627:+_RightNegative,+,TE,Right
62,18,216785,216808,18:216744:+_RightNegative,+,AI,Right
63,18,216918,216919,18:216869:+_RightNegative,+,AI,Right
64,18,222477,222478,18:222428:-_RightNegative,-,IN,Right
65,18,223258,223259,18:223209:-_RightNegative,-,IN,Right
66,18,226893,226901,18:226851:+_RightNegative,+,AE,Right
67,18,228475,228485,18:228426:-_RightNegative,-,IN,Right
68,18,231507,231508,18:231458:-_RightNegative,-,IN,Right
69,18,235078,235079,18:235129:-_LeftNegative,-,IN,Left
70,18,235287,235288,18:235238:-_RightNegative,-,IN,Right
71,18,235922,235923,18:235973:-_LeftNegative,-,IN,Left
72,18,236097,236116,18:236162:-_LeftNegative,-,IN,Left
73,18,237686,237687,18:237637:-_RightNegative,-,IN,Right
74,18,240391,240395,18:240342:-_RightNegative,-,IN,Right
75,18,243009,243010,18:242960:-_RightNegative,-,IN,Right
76,18,244821,244841,18:244891:+_LeftNegative,+,AE,Left
77,18,246007,246023,18:246070:-_LeftNegative,-,TE,Left
78,18,253851,253852,18:253902:-_LeftNegative,-,IN,Left
79,18,259759,259761,18:259711:-_RightNegative,-,EX,Right
80,18,260237,260244,18:260288:-_LeftNegative,-,EX,Left
81,18,268538,268566,18:268616:+_LeftNegative,+,TE,Left
82,18,269474,269498,18:269541:+_LeftNegative,+,TE,Left
83,18,269862,269863,18:269813:+_RightNegative,+,TE,Right
84,18,276257,276263,18:276213:+_RightNegative,+,IG,Right
85,18,276364,276365,18:276415:+_LeftNegative,+,IG,Left
86,18,284294,284295,18:284245:-_RightNegative,-,IG,Right
87,18,293082,293083,18:293033:+_RightNegative,+,IG,Right
88,18,303964,303965,18:304015:-_LeftNegative,-,IG,Left
89,18,305134,305135,18:305085:-_RightNegative,-,IG,Right
90,18,308963,308966,18:308914:-_RightNegative,-,IG,Right
91,18,310826,310849,18:310882:-_LeftNegative,-,IG,Left
92,18,311368,311375,18:311421:-_LeftNegative,-,IG,Left
93,18,315365,315377,18:315322:-_RightNegative,-,IG,Right
94,18,316650,316652,18:316602:-_RightNegative,-,DS,Right
95,18,316674,316713,18:316738:-_LeftNegative,-,TE,Left
96,18,318751,318768,18:318807:-_LeftNegative,-,TE,Left
97,18,319293,319332,18:319346:-_LeftNegative,-,TE,Left
98,18,319464,319518,18:319425:-_RightNegative,-,TE,Right
99,18,319695,319697,18:319646:-_RightNegative,-,TE,Right
100,18,319899,319902,18:319851:-_RightNegative,-,TE,Right
101,18,319857,319858,18:319908:-_LeftNegative,-,TE,Left
