,seqName,start,end,clusterID,strand,type,side
0,13,18172527,18172528,13:18172453:+_RightNegative,+,IG,Right
1,13,18174325,18174348,13:18174423:+_LeftNegative,+,AI,Left
2,13,18188668,18188691,13:18188757:+_LeftNegative,+,IG,Left
3,13,18198474,18198475,13:18198550:-_LeftNegative,-,AI,Left
4,13,18204568,18204572,13:18204644:-_LeftNegative,-,AI,Left
5,13,18206332,18206333,13:18206408:-_LeftNegative,-,DS,Left
6,13,18210898,18210899,13:18210974:+_LeftNegative,+,IN,Left
7,13,18212109,18212125,13:18212185:+_LeftNegative,+,IN,Left
8,13,18213508,18213509,13:18213434:+_RightNegative,+,IN,Right
9,13,18215859,18215867,13:18215936:+_LeftNegative,+,IN,Left
10,13,18216089,18216110,13:18216016:+_RightNegative,+,IN,Right
11,13,18216339,18216342,13:18216266:+_RightNegative,+,IN,Right
12,13,18227946,18227947,13:18227872:+_RightNegative,+,IN,Right
13,13,18228160,18228161,13:18228086:+_RightNegative,+,IN,Right
14,13,18231932,18231940,13:18231865:+_RightNegative,+,TE,Right
15,13,18232100,18232103,13:18232028:+_RightNegative,+,DS,Right
16,13,18237230,18237235,13:18237310:+_LeftNegative,+,IG,Left
17,13,18237562,18237603,13:18237662:+_LeftNegative,+,IG,Left
18,13,18237735,18237740,13:18237811:-_LeftNegative,-,IG,Left
19,13,18238336,18238337,13:18238262:+_RightNegative,+,IG,Right
20,13,18241767,18241786,13:18241711:+_RightNegative,+,IG,Right
21,13,18283657,18283658,13:18283583:+_RightNegative,+,AI,Right
22,13,18295161,18295162,13:18295087:+_RightNegative,+,AI,Right
23,13,18298730,18298731,13:18298806:-_LeftNegative,-,IN,Left
24,13,18299468,18299480,13:18299544:+_LeftNegative,+,DS,Left
25,13,18299509,18299510,13:18299585:-_LeftNegative,-,IN,Left
26,13,18299601,18299607,13:18299682:+_LeftNegative,+,DS,Left
27,13,18300310,18300311,13:18300386:+_LeftNegative,+,AI,Left
28,13,18353874,18353875,13:18353950:-_LeftNegative,-,IG,Left
29,13,18432851,18432852,13:18432927:-_LeftNegative,-,IG,Left
30,13,18438769,18438772,13:18438845:+_LeftNegative,+,IG,Left
31,13,18459524,18459526,13:18459600:-_LeftNegative,-,IG,Left
32,13,18475916,18475926,13:18475842:-_RightNegative,-,IN,Right
33,13,18493526,18493527,13:18493602:-_LeftNegative,-,IG,Left
34,13,18566009,18566017,13:18566092:+_LeftNegative,+,IG,Left
35,13,18575483,18575484,13:18575409:+_RightNegative,+,IG,Right
36,13,18615413,18615414,13:18615489:+_LeftNegative,+,IG,Left
37,13,18664847,18664859,13:18664773:-_RightNegative,-,AU,Right
38,13,18664835,18664838,13:18664911:-_LeftNegative,-,AU,Left
39,13,18674884,18674885,13:18674810:+_RightNegative,+,IN,Right
40,13,18697590,18697591,13:18697666:+_LeftNegative,+,DS,Left
41,13,18709667,18709668,13:18709743:-_LeftNegative,-,IG,Left
42,13,18712115,18712116,13:18712191:-_LeftNegative,-,IG,Left
43,13,18738203,18738214,13:18738134:+_RightNegative,+,IG,Right
44,13,18803092,18803095,13:18803169:-_LeftNegative,-,IG,Left
45,13,18813340,18813341,13:18813266:+_RightNegative,+,IG,Right
46,13,18830851,18830852,13:18830777:-_RightNegative,-,IN,Right
47,13,18832101,18832107,13:18832180:-_LeftNegative,-,IN,Left
48,13,18834038,18834044,13:18833969:-_RightNegative,-,IN,Right
49,13,18851673,18851674,13:18851599:-_RightNegative,-,IN,Right
50,13,18861837,18861838,13:18861763:+_RightNegative,+,AI,Right
51,13,18873800,18873801,13:18873876:+_LeftNegative,+,IG,Left
52,13,18873968,18873970,13:18873895:-_RightNegative,-,IG,Right
53,13,18895819,18895820,13:18895895:-_LeftNegative,-,IG,Left
54,13,18907767,18907768,13:18907843:-_LeftNegative,-,IG,Left
55,13,18926430,18926456,13:18926531:+_LeftNegative,+,AI,Left
56,13,18942033,18942034,13:18942109:+_LeftNegative,+,AI,Left
57,13,18942540,18942541,13:18942466:-_RightNegative,-,IN,Right
58,13,18945790,18945791,13:18945866:-_LeftNegative,-,DS,Left
59,13,18946130,18946137,13:18946211:-_LeftNegative,-,DS,Left
60,13,18966266,18966267,13:18966192:-_RightNegative,-,IN,Right
61,13,18969213,18969214,13:18969289:+_LeftNegative,+,AI,Left
62,13,18975457,18975459,13:18975533:+_LeftNegative,+,AI,Left
63,13,19012464,19012483,13:19012558:+_LeftNegative,+,TE,Left
64,13,19012708,19012714,13:19012639:+_RightNegative,+,DS,Right
65,13,19024677,19024678,13:19024603:+_RightNegative,+,AI,Right
66,13,19046226,19046232,13:19046156:-_RightNegative,-,IN,Right
67,13,19064115,19064116,13:19064041:+_RightNegative,+,IG,Right
68,13,19097229,19097230,13:19097305:+_LeftNegative,+,IG,Left
69,13,19113366,19113367,13:19113292:+_RightNegative,+,IG,Right
70,13,19131564,19131577,13:19131652:+_LeftNegative,+,IN,Left
71,13,19149617,19149618,13:19149693:-_LeftNegative,-,IG,Left
72,13,19151340,19151341,13:19151266:-_RightNegative,-,DS,Right
73,13,19157580,19157581,13:19157506:+_RightNegative,+,AI,Right
74,13,19173088,19173105,13:19173014:+_RightNegative,+,DS,Right
75,13,19173872,19173888,13:19173802:+_RightNegative,+,DS,Right
76,13,19187384,19187393,13:19187466:+_LeftNegative,+,DS,Left
77,13,19187898,19187900,13:19187824:+_RightNegative,+,DS,Right
78,13,19196684,19196685,13:19196610:-_RightNegative,-,IG,Right
79,13,19201255,19201275,13:19201331:-_LeftNegative,-,DS,Left
80,13,19202130,19202131,13:19202206:-_LeftNegative,-,IN,Left
81,13,19209221,19209222,13:19209147:-_RightNegative,-,IN,Right
82,13,19230701,19230712,13:19230637:+_RightNegative,+,IG,Right
83,13,19240245,19240249,13:19240171:-_RightNegative,-,IG,Right
84,13,19257555,19257556,13:19257481:-_RightNegative,-,IG,Right
85,13,19259947,19259951,13:19260023:-_LeftNegative,-,IG,Left
86,13,19262722,19262727,13:19262798:-_LeftNegative,-,TE,Left
87,13,19262964,19262974,13:19262893:-_RightNegative,-,TE,Right
88,13,19304316,19304319,13:19304243:-_RightNegative,-,IN,Right
89,13,19304784,19304786,13:19304860:-_LeftNegative,-,TE,Left
90,13,19305053,19305054,13:19304979:-_RightNegative,-,TE,Right
91,13,19318261,19318262,13:19318337:+_LeftNegative,+,AI,Left
92,13,19325960,19325961,13:19325886:+_RightNegative,+,AI,Right
93,13,19346801,19346823,13:19346748:+_RightNegative,+,TE,Right
94,13,19349371,19349380,13:19349447:-_LeftNegative,-,AI,Left
95,13,19401784,19401785,13:19401710:-_RightNegative,-,AI,Right
96,13,19407962,19407965,13:19408039:-_LeftNegative,-,DS,Left
97,13,19408221,19408224,13:19408147:+_RightNegative,+,DS,Right
98,13,19409594,19409595,13:19409520:-_RightNegative,-,AI,Right
99,13,19413105,19413107,13:19413031:-_RightNegative,-,AI,Right
100,13,19414152,19414153,13:19414228:-_LeftNegative,-,AI,Left
101,13,19453022,19453023,13:19452948:-_RightNegative,-,IN,Right
102,13,19475286,19475289,13:19475212:-_RightNegative,-,IN,Right
103,13,19503117,19503118,13:19503043:+_RightNegative,+,AI,Right
104,13,19519486,19519487,13:19519412:-_RightNegative,-,IN,Right
105,13,19521956,19521957,13:19522032:+_LeftNegative,+,AI,Left
106,13,19522533,19522534,13:19522609:-_LeftNegative,-,IN,Left
107,13,19523344,19523345,13:19523270:-_RightNegative,-,IN,Right
108,13,19531446,19531448,13:19531372:-_RightNegative,-,IN,Right
109,13,19532104,19532106,13:19532031:-_RightNegative,-,IN,Right
110,13,19543282,19543283,13:19543358:-_LeftNegative,-,IG,Left
111,13,19554064,19554065,13:19553990:-_RightNegative,-,IN,Right
112,13,19557745,19557764,13:19557823:-_LeftNegative,-,IN,Left
113,13,19557779,19557780,13:19557855:+_LeftNegative,+,AI,Left
114,13,19563408,19563409,13:19563334:-_RightNegative,-,IN,Right
115,13,19563504,19563522,13:19563430:-_RightNegative,-,IN,Right
116,13,19569143,19569151,13:19569221:+_LeftNegative,+,IN,Left
117,13,19585694,19585695,13:19585620:-_RightNegative,-,AI,Right
118,13,19588568,19588570,13:19588495:+_RightNegative,+,DS,Right
119,13,19590527,19590528,13:19590453:+_RightNegative,+,IG,Right
120,13,19593606,19593607,13:19593682:+_LeftNegative,+,IG,Left
121,13,19602890,19602891,13:19602966:+_LeftNegative,+,IG,Left
122,13,19605546,19605547,13:19605472:+_RightNegative,+,IG,Right
123,13,19611812,19611813,13:19611738:-_RightNegative,-,IG,Right
124,13,19625576,19625583,13:19625658:+_LeftNegative,+,IG,Left
125,13,19626834,19626835,13:19626760:+_RightNegative,+,IG,Right
126,13,19630443,19630452,13:19630369:+_RightNegative,+,IG,Right
127,13,19633754,19633779,13:19633854:+_LeftNegative,+,EX,Left
128,13,19635179,19635187,13:19635112:+_RightNegative,+,IN,Right
129,13,19639008,19639009,13:19639084:-_LeftNegative,-,AI,Left
130,13,19642190,19642191,13:19642116:+_RightNegative,+,EX,Right
131,13,19642642,19642644,13:19642719:+_LeftNegative,+,IN,Left
132,13,19643307,19643308,13:19643233:-_RightNegative,-,AI,Right
133,13,19646418,19646445,13:19646509:+_LeftNegative,+,EX,Left
134,13,19646635,19646637,13:19646712:+_LeftNegative,+,EX,Left
135,13,19647004,19647006,13:19646931:+_RightNegative,+,EX,Right
136,13,19647527,19647528,13:19647603:+_LeftNegative,+,IN,Left
137,13,19648115,19648129,13:19648204:+_LeftNegative,+,IN,Left
138,13,19648191,19648197,13:19648272:-_LeftNegative,-,AI,Left
139,13,19648562,19648582,13:19648507:+_RightNegative,+,EX,Right
140,13,19649889,19649894,13:19649969:-_LeftNegative,-,AI,Left
141,13,19649934,19649935,13:19650010:+_LeftNegative,+,TE,Left
142,13,19650051,19650052,13:19650127:+_LeftNegative,+,TE,Left
143,13,19650328,19650345,13:19650410:+_LeftNegative,+,TE,Left
144,13,19650586,19650590,13:19650515:+_RightNegative,+,IN,Right
145,13,19661038,19661039,13:19661114:+_LeftNegative,+,IN,Left
