,seqName,start,end,clusterID,strand,type,side
0,5,13805,13807,5:13706:+_RightNegative,+,IG,Right
1,5,19541,19542,5:19642:-_LeftNegative,-,IG,Left
2,5,25265,25280,5:25166:-_RightNegative,-,IG,Right
3,5,25428,25429,5:25529:-_LeftNegative,-,IG,Left
4,5,35943,35944,5:36044:+_LeftNegative,+,IG,Left
5,5,51455,51465,5:51356:-_RightNegative,-,IG,Right
6,5,85955,85956,5:86056:-_LeftNegative,-,IG,Left
7,5,97023,97024,5:96924:+_RightNegative,+,IN,Right
8,5,98736,98737,5:98837:-_LeftNegative,-,AI,Left
9,5,98774,98781,5:98881:+_LeftNegative,+,IN,Left
10,5,104742,104743,5:104643:-_RightNegative,-,AI,Right
11,5,109587,109588,5:109688:+_LeftNegative,+,IN,Left
12,5,113599,113602,5:113702:+_LeftNegative,+,IN,Left
13,5,130295,130297,5:130196:-_RightNegative,-,AI,Right
14,5,144384,144389,5:144285:+_RightNegative,+,IN,Right
15,5,156974,157009,5:157098:+_LeftNegative,+,TE,Left
16,5,179785,179786,5:179886:+_LeftNegative,+,IN,Left
17,5,185467,185477,5:185368:+_RightNegative,+,TE,Right
18,5,188352,188367,5:188464:-_LeftNegative,-,AE,Left
19,5,188484,188486,5:188586:-_LeftNegative,-,AE,Left
20,5,189854,189882,5:189966:+_LeftNegative,+,TE,Left
21,5,192820,192830,5:192729:-_RightNegative,-,AI,Right
22,5,196190,196209,5:196309:-_LeftNegative,-,DS,Left
23,5,196219,196247,5:196333:+_LeftNegative,+,TE,Left
24,5,196421,196422,5:196322:-_RightNegative,-,DS,Right
25,5,196968,196971,5:196871:-_RightNegative,-,TE,Right
26,5,198224,198225,5:198325:-_LeftNegative,-,TE,Left
27,5,198488,198503,5:198389:-_RightNegative,-,TE,Right
28,5,201264,201314,5:201386:-_LeftNegative,-,TE,Left
29,5,201543,201556,5:201444:-_RightNegative,-,TE,Right
30,5,204402,204435,5:204503:-_LeftNegative,-,TE,Left
31,5,204637,204647,5:204545:-_RightNegative,-,TE,Right
32,5,205034,205085,5:204959:-_RightNegative,-,TE,Right
33,5,205543,205544,5:205644:-_LeftNegative,-,TE,Left
34,5,205810,205811,5:205911:-_LeftNegative,-,TE,Left
35,5,213787,213804,5:213888:-_LeftNegative,-,TE,Left
36,5,213997,213998,5:214098:-_LeftNegative,-,TE,Left
37,5,217227,217228,5:217128:+_RightNegative,+,AE,Right
38,5,217313,217317,5:217215:-_RightNegative,-,IN,Right
39,5,221595,221599,5:221697:-_LeftNegative,-,AI,Left
40,5,224331,224332,5:224432:+_LeftNegative,+,TE,Left
41,5,225783,225808,5:225896:+_LeftNegative,+,EX,Left
42,5,226022,226024,5:225924:+_RightNegative,+,EX,Right
43,5,228481,228495,5:228382:+_RightNegative,+,IN,Right
44,5,230764,230765,5:230665:+_RightNegative,+,IN,Right
45,5,233930,233936,5:234036:+_LeftNegative,+,EX,Left
46,5,234446,234454,5:234550:+_LeftNegative,+,EX,Left
47,5,235258,235259,5:235159:+_RightNegative,+,TE,Right
48,5,235647,235656,5:235553:+_RightNegative,+,EX,Right
49,5,239142,239143,5:239243:+_LeftNegative,+,IN,Left
50,5,241737,241738,5:241638:+_RightNegative,+,IN,Right
51,5,242418,242420,5:242519:+_LeftNegative,+,IN,Left
52,5,242675,242677,5:242577:+_RightNegative,+,IN,Right
53,5,247713,247714,5:247814:+_LeftNegative,+,IN,Left
54,5,249619,249622,5:249722:+_LeftNegative,+,EX,Left
55,5,250587,250589,5:250488:+_RightNegative,+,EX,Right
56,5,250963,250964,5:250864:+_RightNegative,+,EX,Right
57,5,250896,250898,5:250998:+_LeftNegative,+,EX,Left
58,5,251135,251151,5:251036:+_RightNegative,+,EX,Right
59,5,251501,251502,5:251602:+_LeftNegative,+,TE,Left
60,5,254539,254543,5:254440:+_RightNegative,+,EX,Right
61,5,256442,256472,5:256363:+_RightNegative,+,TE,Right
62,5,256575,256623,5:256708:+_LeftNegative,+,TE,Left
63,5,256861,256909,5:256784:+_RightNegative,+,TE,Right
64,5,257038,257061,5:257161:+_LeftNegative,+,IN,Left
65,5,257275,257276,5:257176:+_RightNegative,+,IN,Right
66,5,263781,263832,5:263898:+_LeftNegative,+,IN,Left
67,5,264066,264067,5:263967:+_RightNegative,+,IN,Right
68,5,264377,264408,5:264303:+_RightNegative,+,IN,Right
69,5,264705,264722,5:264814:+_LeftNegative,+,IN,Left
70,5,265129,265133,5:265232:+_LeftNegative,+,IN,Left
71,5,265317,265321,5:265421:+_LeftNegative,+,IN,Left
72,5,265719,265721,5:265620:+_RightNegative,+,IN,Right
73,5,266078,266080,5:266180:+_LeftNegative,+,IN,Left
