,seqName,start,end,clusterID,strand,type,side
0,16,44305,44342,16:44356:-_LeftNegative,-,IG,Left
1,16,44405,44442,16:44356:-_RightNegative,-,IG,Right
2,16,44550,44555,16:44601:-_LeftNegative,-,IG,Left
3,16,44650,44655,16:44601:-_RightNegative,-,IG,Right
4,16,46702,46715,16:46765:-_LeftNegative,-,TE,Left
5,16,47031,47044,16:47082:+_LeftNegative,+,AE,Left
6,16,47131,47144,16:47082:+_RightNegative,+,AE,Right
7,16,47081,47093,16:47134:-_LeftNegative,-,TE,Left
8,16,47303,47350,16:47286:-_RightNegative,-,TE,Right
9,16,52768,52777,16:52826:-_LeftNegative,-,IN,Left
10,16,52868,52877,16:52826:-_RightNegative,-,IN,Right
11,16,54622,54623,16:54673:-_LeftNegative,-,AI,Left
12,16,54722,54723,16:54673:-_RightNegative,-,AI,Right
13,16,54926,54927,16:54977:-_LeftNegative,-,AE,Left
14,16,55026,55027,16:54977:-_RightNegative,-,AE,Right
15,16,56530,56552,16:56598:+_LeftNegative,+,TE,Left
16,16,56630,56652,16:56598:+_RightNegative,+,TE,Right
17,16,57070,57085,16:57122:+_LeftNegative,+,TE,Left
18,16,57170,57185,16:57122:+_RightNegative,+,TE,Right
19,16,57299,57325,16:57367:+_LeftNegative,+,TE,Left
20,16,57750,57752,16:57702:+_RightNegative,+,DS,Right
21,16,57996,58052,16:58060:-_LeftNegative,-,TE,Left
22,16,58161,58191,16:58139:-_RightNegative,-,TE,Right
23,16,59950,59959,16:60009:+_LeftNegative,+,AE,Left
24,16,60050,60059,16:60009:+_RightNegative,+,AE,Right
25,16,60647,60658,16:60708:-_LeftNegative,-,IN,Left
26,16,60747,60758,16:60708:-_RightNegative,-,IN,Right
27,16,60808,60810,16:60859:-_LeftNegative,-,IN,Left
28,16,60908,60910,16:60859:-_RightNegative,-,IN,Right
29,16,69695,69696,16:69746:+_LeftNegative,+,AI,Left
30,16,69795,69796,16:69746:+_RightNegative,+,AI,Right
31,16,74932,74937,16:74987:+_LeftNegative,+,DS,Left
32,16,75032,75037,16:74987:+_RightNegative,+,DS,Right
33,16,76718,76719,16:76769:-_LeftNegative,-,AU,Left
34,16,76818,76819,16:76769:-_RightNegative,-,AU,Right
