,seqName,start,end,clusterID,strand,type,side
0,9,14474,14477,9:14525:-_LeftNegative,-,TE,Left
1,9,14574,14577,9:14525:-_RightNegative,-,TE,Right
2,9,44026,44045,9:44078:-_LeftNegative,-,IN,Left
3,9,44126,44145,9:44078:-_RightNegative,-,IN,Right
4,9,74167,74168,9:74218:-_LeftNegative,-,AI,Left
5,9,74267,74268,9:74218:-_RightNegative,-,AI,Right
6,9,82829,82830,9:82880:-_LeftNegative,-,AI,Left
7,9,82929,82930,9:82880:-_RightNegative,-,AI,Right
8,9,90762,90769,9:90813:+_LeftNegative,+,IG,Left
9,9,90862,90869,9:90813:+_RightNegative,+,IG,Right
10,9,110248,110262,9:110299:-_LeftNegative,-,IG,Left
11,9,110348,110362,9:110299:-_RightNegative,-,IG,Right
12,9,112666,112687,9:112717:-_LeftNegative,-,TE,Left
13,9,112766,112787,9:112717:-_RightNegative,-,TE,Right
14,9,120787,120807,9:120838:-_LeftNegative,-,DS,Left
15,9,120887,120907,9:120838:-_RightNegative,-,DS,Right
16,9,160115,160119,9:160169:+_LeftNegative,+,AI,Left
17,9,160215,160219,9:160169:+_RightNegative,+,AI,Right
18,9,172436,172452,9:172487:-_LeftNegative,-,TE,Left
19,9,172536,172552,9:172487:-_RightNegative,-,TE,Right
20,9,172847,172877,9:172909:-_LeftNegative,-,TE,Left
21,9,172947,172977,9:172909:-_RightNegative,-,TE,Right
22,9,180750,180756,9:180806:-_LeftNegative,-,IG,Left
23,9,180850,180856,9:180806:-_RightNegative,-,IG,Right
24,9,202513,202514,9:202564:+_LeftNegative,+,IG,Left
25,9,202613,202614,9:202564:+_RightNegative,+,IG,Right
26,9,205573,205574,9:205624:+_LeftNegative,+,IG,Left
27,9,205673,205674,9:205624:+_RightNegative,+,IG,Right
28,9,213048,213059,9:213108:-_LeftNegative,-,TE,Left
29,9,213148,213159,9:213108:-_RightNegative,-,TE,Right
30,9,213410,213446,9:213462:-_LeftNegative,-,TE,Left
31,9,213510,213546,9:213462:-_RightNegative,-,TE,Right
32,9,223571,223572,9:223622:-_LeftNegative,-,AI,Left
33,9,223671,223672,9:223622:-_RightNegative,-,AI,Right
34,9,224247,224271,9:224298:-_LeftNegative,-,AI,Left
35,9,224347,224371,9:224298:-_RightNegative,-,AI,Right
36,9,247925,247926,9:247976:+_LeftNegative,+,IN,Left
37,9,248025,248026,9:247976:+_RightNegative,+,IN,Right
38,9,251146,251154,9:251197:-_LeftNegative,-,AI,Left
39,9,251246,251254,9:251197:-_RightNegative,-,AI,Right
40,9,254021,254030,9:254080:-_LeftNegative,-,AI,Left
41,9,254121,254130,9:254080:-_RightNegative,-,AI,Right
42,9,254167,254168,9:254218:-_LeftNegative,-,AI,Left
43,9,254267,254268,9:254218:-_RightNegative,-,AI,Right
44,9,255262,255264,9:255314:-_LeftNegative,-,AI,Left
45,9,255362,255364,9:255314:-_RightNegative,-,AI,Right
46,9,256166,256167,9:256217:+_LeftNegative,+,IN,Left
47,9,256266,256267,9:256217:+_RightNegative,+,IN,Right
48,9,279617,279619,9:279668:+_LeftNegative,+,IN,Left
49,9,279717,279719,9:279668:+_RightNegative,+,IN,Right
50,9,287379,287380,9:287430:+_LeftNegative,+,IN,Left
51,9,287479,287480,9:287430:+_RightNegative,+,IN,Right
52,9,288007,288008,9:288058:-_LeftNegative,-,AI,Left
53,9,288107,288108,9:288058:-_RightNegative,-,AI,Right
54,9,294416,294417,9:294467:+_LeftNegative,+,IN,Left
55,9,294516,294517,9:294467:+_RightNegative,+,IN,Right
56,9,300815,300816,9:300866:+_LeftNegative,+,IN,Left
57,9,300915,300916,9:300866:+_RightNegative,+,IN,Right
58,9,304576,304578,9:304627:+_LeftNegative,+,TE,Left
59,9,304676,304678,9:304627:+_RightNegative,+,TE,Right
60,9,307316,307327,9:307376:+_LeftNegative,+,IN,Left
61,9,307416,307427,9:307376:+_RightNegative,+,IN,Right
62,9,314408,314431,9:314481:+_LeftNegative,+,TE,Left
63,9,314508,314531,9:314481:+_RightNegative,+,TE,Right
64,9,315668,315671,9:315719:+_LeftNegative,+,IN,Left
65,9,315768,315771,9:315719:+_RightNegative,+,IN,Right
66,9,316744,316745,9:316795:+_LeftNegative,+,IN,Left
67,9,316844,316845,9:316795:+_RightNegative,+,IN,Right
68,9,319747,319748,9:319798:+_LeftNegative,+,IN,Left
69,9,319847,319848,9:319798:+_RightNegative,+,IN,Right
70,9,322601,322614,9:322663:+_LeftNegative,+,IN,Left
71,9,322701,322714,9:322663:+_RightNegative,+,IN,Right
72,9,325616,325617,9:325667:+_LeftNegative,+,IN,Left
73,9,325716,325717,9:325667:+_RightNegative,+,IN,Right
74,9,328673,328674,9:328724:-_LeftNegative,-,AI,Left
75,9,328773,328774,9:328724:-_RightNegative,-,AI,Right
76,9,333965,333966,9:334016:-_LeftNegative,-,AI,Left
77,9,334065,334066,9:334016:-_RightNegative,-,AI,Right
78,9,340826,340828,9:340878:+_LeftNegative,+,IN,Left
79,9,340926,340928,9:340878:+_RightNegative,+,IN,Right
80,9,357484,357493,9:357542:-_LeftNegative,-,AI,Left
81,9,357584,357593,9:357542:-_RightNegative,-,AI,Right
82,9,359220,359221,9:359271:-_LeftNegative,-,AI,Left
83,9,359320,359321,9:359271:-_RightNegative,-,AI,Right
84,9,361229,361232,9:361282:+_LeftNegative,+,IN,Left
85,9,361329,361332,9:361282:+_RightNegative,+,IN,Right
86,9,372091,372093,9:372143:-_LeftNegative,-,AI,Left
87,9,372191,372193,9:372143:-_RightNegative,-,AI,Right
88,9,374391,374393,9:374443:-_LeftNegative,-,AI,Left
89,9,374491,374493,9:374443:-_RightNegative,-,AI,Right
90,9,376692,376694,9:376743:-_LeftNegative,-,AI,Left
91,9,376792,376794,9:376743:-_RightNegative,-,AI,Right
92,9,377425,377426,9:377476:+_LeftNegative,+,IN,Left
93,9,377525,377526,9:377476:+_RightNegative,+,IN,Right
94,9,381111,381131,9:381181:+_LeftNegative,+,TE,Left
95,9,381211,381231,9:381181:+_RightNegative,+,TE,Right
96,9,383443,383444,9:383494:+_LeftNegative,+,IN,Left
97,9,383543,383544,9:383494:+_RightNegative,+,IN,Right
98,9,395692,395693,9:395743:-_LeftNegative,-,AI,Left
99,9,395792,395793,9:395743:-_RightNegative,-,AI,Right
100,9,406567,406568,9:406618:-_LeftNegative,-,AI,Left
101,9,406667,406668,9:406618:-_RightNegative,-,AI,Right
102,9,407097,407098,9:407148:+_LeftNegative,+,IN,Left
103,9,407197,407198,9:407148:+_RightNegative,+,IN,Right
104,9,412824,412825,9:412875:-_LeftNegative,-,AI,Left
105,9,412924,412925,9:412875:-_RightNegative,-,AI,Right
106,9,431159,431164,9:431210:-_LeftNegative,-,AI,Left
