,seqName,start,end,clusterID,strand,type,side
0,X,276869.0,276877.0,X:276927:+_LeftNegative,+,IN,Left
0,X,278998.0,279004.0,X:278953:-_RightNegative,-,AI,Right
0,X,279137.0,279172.0,X:279203:-_LeftNegative,-,AI,Left
0,X,279289.0,279290.0,X:279240:-_RightNegative,-,AI,Right
0,X,279846.0,279847.0,X:279797:-_RightNegative,-,AI,Right
0,X,282642.0,282643.0,X:282693:+_LeftNegative,+,IN,Left
0,X,283162.0,283171.0,X:283115:-_RightNegative,-,AI,Right
0,X,287841.0,287849.0,X:287896:-_LeftNegative,-,AI,Left
0,X,293364.0,293389.0,X:293325:+_RightNegative,+,IN,Right
0,X,293516.0,293554.0,X:293484:+_RightNegative,+,IN,Right
0,X,294008.0,294009.0,X:293959:-_RightNegative,-,AI,Right
0,X,296506.0,296535.0,X:296485:+_RightNegative,+,IN,Right
0,X,296661.0,296662.0,X:296712:+_LeftNegative,+,IN,Left
0,X,299377.0,299400.0,X:299442:+_LeftNegative,+,TE,Left
0,X,299516.0,299542.0,X:299485:+_RightNegative,+,TE,Right
0,X,299559.0,299579.0,X:299623:+_LeftNegative,+,TE,Left
0,X,299955.0,299956.0,X:299906:+_RightNegative,+,TE,Right
0,X,300683.0,300684.0,X:300734:+_LeftNegative,+,TE,Left
0,X,303182.0,303186.0,X:303233:+_LeftNegative,+,TE,Left
0,X,303274.0,303333.0,X:303353:-_LeftNegative,-,AE,Left
0,X,304690.0,304735.0,X:304760:-_LeftNegative,-,TE,Left
0,X,306603.0,306610.0,X:306558:-_RightNegative,-,IN,Right
0,X,306967.0,306984.0,X:307033:-_LeftNegative,-,IN,Left
0,X,308242.0,308262.0,X:308312:+_LeftNegative,+,AI,Left
0,X,308410.0,308438.0,X:308367:+_RightNegative,+,AI,Right
0,X,311870.0,311871.0,X:311921:-_LeftNegative,-,IN,Left
0,X,313927.0,313931.0,X:313881:+_RightNegative,+,AI,Right
0,X,315722.0,315733.0,X:315683:+_RightNegative,+,AI,Right
0,X,317459.0,317477.0,X:317519:+_LeftNegative,+,AI,Left
0,X,323106.0,323107.0,X:323157:+_LeftNegative,+,IG,Left
0,X,325092.0,325093.0,X:325143:+_LeftNegative,+,IG,Left
0,X,327023.0,327050.0,X:326998:+_RightNegative,+,IG,Right
0,X,327041.0,327060.0,X:326996:-_RightNegative,-,IG,Right
0,X,327347.0,327370.0,X:327398:-_LeftNegative,-,IG,Left
0,X,327485.0,327488.0,X:327436:-_RightNegative,-,IG,Right
0,X,329830.0,329838.0,X:329888:-_LeftNegative,-,IG,Left
0,X,333983.0,334030.0,X:333956:-_RightNegative,-,TE,Right
0,X,334270.0,334314.0,X:334239:-_RightNegative,-,TE,Right
0,X,334297.0,334340.0,X:334274:+_RightNegative,+,AE,Right
0,X,344791.0,344793.0,X:344842:-_LeftNegative,-,IN,Left
0,X,344933.0,344962.0,X:344909:-_RightNegative,-,TE,Right
0,X,345710.0,345711.0,X:345661:-_RightNegative,-,TE,Right
0,X,349053.0,349056.0,X:349005:-_RightNegative,-,IN,Right
0,X,349122.0,349125.0,X:349073:-_RightNegative,-,IN,Right
0,X,352278.0,352279.0,X:352229:+_RightNegative,+,AI,Right
0,X,359523.0,359536.0,X:359574:+_LeftNegative,+,AI,Left
0,X,369015.0,369018.0,X:368967:-_RightNegative,-,IN,Right
0,X,372892.0,372914.0,X:372960:+_LeftNegative,+,AI,Left
0,X,374704.0,374705.0,X:374755:+_LeftNegative,+,AI,Left
0,X,384322.0,384331.0,X:384279:-_RightNegative,-,IN,Right
0,X,388268.0,388269.0,X:388219:-_RightNegative,-,TE,Right
0,X,406333.0,406335.0,X:406385:+_LeftNegative,+,DS,Left
0,X,406479.0,406500.0,X:406430:+_RightNegative,+,DS,Right
0,X,412284.0,412307.0,X:412346:+_LeftNegative,+,IG,Left
0,X,415473.0,415476.0,X:415425:+_RightNegative,+,IG,Right
0,X,416446.0,416457.0,X:416503:+_LeftNegative,+,IG,Left
0,X,422029.0,422032.0,X:421982:+_RightNegative,+,TE,Right
0,X,433121.0,433122.0,X:433172:-_LeftNegative,-,IG,Left
0,X,434507.0,434516.0,X:434558:-_LeftNegative,-,IG,Left
0,X,443342.0,443348.0,X:443398:+_LeftNegative,+,IG,Left
0,X,446313.0,446338.0,X:446286:+_RightNegative,+,IG,Right
0,X,453342.0,453343.0,X:453293:-_RightNegative,-,IG,Right
0,X,453641.0,453654.0,X:453703:+_LeftNegative,+,IG,Left
0,X,453892.0,453900.0,X:453950:+_LeftNegative,+,IG,Left
0,X,472190.0,472198.0,X:472248:+_LeftNegative,+,IG,Left
0,X,497644.0,497647.0,X:497696:+_LeftNegative,+,IG,Left
0,X,504490.0,504491.0,X:504441:-_RightNegative,-,IG,Right
0,X,504782.0,504784.0,X:504834:+_LeftNegative,+,IG,Left
0,X,506929.0,506930.0,X:506980:+_LeftNegative,+,IG,Left
0,X,507061.0,507064.0,X:507014:+_RightNegative,+,IG,Right
0,X,523203.0,523204.0,X:523254:-_LeftNegative,-,DS,Left
0,X,545205.0,545222.0,X:545170:-_RightNegative,-,DS,Right
0,X,546426.0,546431.0,X:546381:+_RightNegative,+,IG,Right
0,X,553474.0,553477.0,X:553425:-_RightNegative,-,IG,Right
0,X,594376.0,594384.0,X:594434:+_LeftNegative,+,IG,Left
0,X,594672.0,594680.0,X:594730:+_LeftNegative,+,IG,Left
0,X,594683.0,594684.0,X:594734:-_LeftNegative,-,IG,Left
0,X,605887.0,605889.0,X:605939:+_LeftNegative,+,IG,Left
0,X,606967.0,606968.0,X:606918:-_RightNegative,-,IG,Right
0,X,636422.0,636440.0,X:636373:-_RightNegative,-,AI,Right
0,X,644938.0,644941.0,X:644989:-_LeftNegative,-,AE,Left
0,X,651630.0,651633.0,X:651582:+_RightNegative,+,IN,Right
0,X,652377.0,652378.0,X:652328:-_RightNegative,-,AI,Right
0,X,688328.0,688329.0,X:688379:-_LeftNegative,-,IG,Left
0,X,695658.0,695659.0,X:695609:-_RightNegative,-,IG,Right
0,X,723196.0,723210.0,X:723147:-_RightNegative,-,IG,Right
0,X,726947.0,726967.0,X:726898:-_RightNegative,-,IG,Right
0,X,727024.0,727028.0,X:727077:+_LeftNegative,+,IG,Left
0,X,744454.0,744463.0,X:744413:+_RightNegative,+,IG,Right
0,X,765120.0,765121.0,X:765071:-_RightNegative,-,IG,Right
0,X,766800.0,766802.0,X:766752:-_RightNegative,-,IG,Right
0,X,775027.0,775028.0,X:774978:-_RightNegative,-,IG,Right
0,X,783850.0,783851.0,X:783901:-_LeftNegative,-,IG,Left
0,X,817203.0,817204.0,X:817154:-_RightNegative,-,IG,Right
0,X,842576.0,842577.0,X:842627:+_LeftNegative,+,IG,Left
0,X,856942.0,856943.0,X:856893:+_RightNegative,+,IG,Right
0,X,857733.0,857734.0,X:857784:+_LeftNegative,+,IG,Left
0,X,860898.0,860899.0,X:860849:-_RightNegative,-,IG,Right
0,X,875473.0,875475.0,X:875425:+_RightNegative,+,IG,Right
0,X,878943.0,878946.0,X:878996:+_LeftNegative,+,IG,Left
0,X,887525.0,887526.0,X:887476:-_RightNegative,-,IG,Right
0,X,887819.0,887820.0,X:887870:-_LeftNegative,-,IG,Left
0,X,901874.0,901876.0,X:901925:+_LeftNegative,+,IG,Left
0,X,903976.0,903977.0,X:904027:-_LeftNegative,-,IG,Left
0,X,911861.0,911862.0,X:911912:-_LeftNegative,-,IG,Left
0,X,912221.0,912222.0,X:912172:-_RightNegative,-,IG,Right
0,X,934502.0,934506.0,X:934454:+_RightNegative,+,IG,Right
0,X,951979.0,951980.0,X:951930:-_RightNegative,-,IG,Right
0,X,960072.0,960073.0,X:960023:+_RightNegative,+,IG,Right
0,X,963908.0,963909.0,X:963859:-_RightNegative,-,IG,Right
0,X,969426.0,969427.0,X:969377:-_RightNegative,-,IG,Right
0,X,989903.0,989907.0,X:989854:-_RightNegative,-,AU,Right
0,X,991274.0,991275.0,X:991225:+_RightNegative,+,IN,Right
0,X,991520.0,991535.0,X:991585:+_LeftNegative,+,IN,Left
0,X,993058.0,993071.0,X:993121:+_LeftNegative,+,IN,Left
0,X,996200.0,996241.0,X:996174:+_RightNegative,+,IG,Right
0,X,1004686.0,1004695.0,X:1004737:-_LeftNegative,-,IG,Left
0,X,1008408.0,1008426.0,X:1008460:-_LeftNegative,-,DS,Left
0,X,1009268.0,1009283.0,X:1009319:-_LeftNegative,-,EX,Left
0,X,1055158.0,1055159.0,X:1055209:+_LeftNegative,+,IG,Left
0,X,1085165.0,1085166.0,X:1085116:-_RightNegative,-,IG,Right
0,X,1100748.0,1100749.0,X:1100799:-_LeftNegative,-,IG,Left
0,X,1103383.0,1103407.0,X:1103334:-_RightNegative,-,IG,Right
0,X,1105021.0,1105023.0,X:1104972:-_RightNegative,-,IG,Right
0,X,1119023.0,1119024.0,X:1119074:-_LeftNegative,-,IG,Left
0,X,1130379.0,1130383.0,X:1130430:-_LeftNegative,-,IG,Left
0,X,1161150.0,1161151.0,X:1161201:+_LeftNegative,+,IG,Left
0,X,1169862.0,1169863.0,X:1169813:-_RightNegative,-,IG,Right
0,X,1175631.0,1175632.0,X:1175582:-_RightNegative,-,IG,Right
0,X,1179150.0,1179154.0,X:1179104:+_RightNegative,+,IG,Right
0,X,1182904.0,1182905.0,X:1182955:-_LeftNegative,-,IG,Left
0,X,1185550.0,1185552.0,X:1185501:-_RightNegative,-,IG,Right
0,X,1190619.0,1190629.0,X:1190578:-_RightNegative,-,TE,Right
0,X,1195676.0,1195677.0,X:1195727:-_LeftNegative,-,IN,Left
0,X,1223409.0,1223410.0,X:1223360:+_RightNegative,+,IG,Right
0,X,1255197.0,1255198.0,X:1255248:+_LeftNegative,+,IG,Left
