,seqName,start,end,clusterID,strand,type,side
0,11,168559,168560,11:168485:-_RightNegative,-,IN,Right
1,11,190958,190959,11:190884:-_RightNegative,-,IN,Right
2,11,200102,200119,11:200178:-_LeftNegative,-,IN,Left
3,11,202840,202876,11:202926:-_LeftNegative,-,TE,Left
4,11,202874,202877,11:202952:+_LeftNegative,+,AE,Left
5,11,203039,203050,11:202966:+_RightNegative,+,AE,Right
6,11,203867,203868,11:203793:-_RightNegative,-,TE,Right
7,11,204090,204120,11:204170:-_LeftNegative,-,TE,Left
8,11,204279,204292,11:204217:-_RightNegative,-,TE,Right
9,11,205250,205278,11:205196:-_RightNegative,-,TE,Right
10,11,206864,206898,11:206790:-_RightNegative,-,IN,Right
11,11,209374,209376,11:209301:+_RightNegative,+,TE,Right
12,11,212156,212157,11:212082:-_RightNegative,-,AI,Right
13,11,213456,213458,11:213383:-_RightNegative,-,AE,Right
14,11,213888,213889,11:213964:-_LeftNegative,-,AI,Left
15,11,214634,214676,11:214584:+_RightNegative,+,TE,Right
16,11,214710,214711,11:214786:+_LeftNegative,+,TE,Left
17,11,214944,214974,11:215031:-_LeftNegative,-,TE,Left
18,11,215139,215182,11:215068:-_RightNegative,-,TE,Right
19,11,215193,215253,11:215153:+_RightNegative,+,DS,Right
20,11,215348,215375,11:215428:-_LeftNegative,-,TE,Left
21,11,215606,215613,11:215534:-_RightNegative,-,TE,Right
22,11,216011,216025,11:215945:-_RightNegative,-,TE,Right
23,11,216195,216245,11:216139:-_RightNegative,-,TE,Right
24,11,216324,216326,11:216401:-_LeftNegative,-,TE,Left
25,11,218280,218281,11:218356:-_LeftNegative,-,IN,Left
26,11,218593,218595,11:218519:-_RightNegative,-,IN,Right
27,11,219730,219731,11:219656:+_RightNegative,+,AI,Right
28,11,220756,220758,11:220683:-_RightNegative,-,IN,Right
29,11,221866,221871,11:221945:-_LeftNegative,-,IN,Left
30,11,242459,242460,11:242385:-_RightNegative,-,DS,Right
31,11,244376,244377,11:244452:+_LeftNegative,+,EX,Left
32,11,249419,249420,11:249495:+_LeftNegative,+,IN,Left
33,11,249594,249595,11:249520:+_RightNegative,+,IN,Right
34,11,249883,249889,11:249814:+_RightNegative,+,IN,Right
35,11,252859,252887,11:252935:-_LeftNegative,-,AE,Left
36,11,253030,253067,11:252981:+_RightNegative,+,TE,Right
37,11,255498,255499,11:255424:-_RightNegative,-,IG,Right
38,11,262745,262746,11:262671:+_RightNegative,+,IG,Right
39,11,263635,263654,11:263711:-_LeftNegative,-,IG,Left
40,11,266908,266909,11:266984:-_LeftNegative,-,IG,Left
41,11,269407,269414,11:269489:+_LeftNegative,+,IG,Left
42,11,271704,271712,11:271781:-_LeftNegative,-,IG,Left
43,11,275543,275544,11:275619:+_LeftNegative,+,IG,Left
44,11,277378,277380,11:277455:-_LeftNegative,-,AU,Left
45,11,282470,282471,11:282396:+_RightNegative,+,IN,Right
46,11,283129,283161,11:283064:-_RightNegative,-,AI,Right
47,11,283814,283815,11:283890:+_LeftNegative,+,IN,Left
48,11,284028,284053,11:283954:+_RightNegative,+,IN,Right
49,11,284713,284715,11:284789:+_LeftNegative,+,IN,Left
50,11,285854,285868,11:285940:+_LeftNegative,+,DS,Left
51,11,286051,286080,11:286000:+_RightNegative,+,DS,Right
52,11,286341,286355,11:286267:+_RightNegative,+,DS,Right
53,11,286430,286447,11:286356:-_RightNegative,-,AU,Right
54,11,286318,286350,11:286402:+_LeftNegative,+,IG,Left
55,11,286613,286626,11:286691:+_LeftNegative,+,IG,Left
56,11,287236,287237,11:287162:+_RightNegative,+,IG,Right
57,11,288370,288380,11:288446:+_LeftNegative,+,EX,Left
58,11,294787,294817,11:294736:-_RightNegative,-,AE,Right
59,11,294802,294850,11:294766:+_RightNegative,+,TE,Right
60,11,295314,295352,11:295253:+_RightNegative,+,TE,Right
61,11,295532,295543,11:295608:-_LeftNegative,-,AE,Left
62,11,295693,295736,11:295631:-_RightNegative,-,AE,Right
63,11,295562,295564,11:295639:+_LeftNegative,+,TE,Left
64,11,295871,295902,11:295807:+_RightNegative,+,TE,Right
65,11,297567,297609,11:297510:+_RightNegative,+,IG,Right
66,11,309221,309222,11:309297:+_LeftNegative,+,TE,Left
67,11,309496,309534,11:309453:+_RightNegative,+,IN,Right
68,11,309440,309482,11:309532:-_LeftNegative,-,DS,Left
69,11,309694,309716,11:309620:-_RightNegative,-,DS,Right
70,11,309825,309845,11:309751:-_RightNegative,-,DS,Right
71,11,313041,313047,11:312968:-_RightNegative,-,AI,Right
72,11,313132,313134,11:313058:-_RightNegative,-,AI,Right
73,11,313648,313651,11:313725:-_LeftNegative,-,AI,Left
74,11,314083,314084,11:314159:+_LeftNegative,+,EX,Left
75,11,315007,315008,11:314933:+_RightNegative,+,TE,Right
76,11,315019,315020,11:315095:+_LeftNegative,+,TE,Left
77,11,315122,315158,11:315198:-_LeftNegative,-,AE,Left
78,11,315309,315325,11:315235:-_RightNegative,-,AE,Right
79,11,315320,315368,11:315271:+_RightNegative,+,TE,Right
80,11,317237,317243,11:317167:+_RightNegative,+,IG,Right
81,11,319510,319511,11:319586:-_LeftNegative,-,DS,Left
82,11,319715,319781,11:319676:-_RightNegative,-,TE,Right
83,11,319636,319637,11:319712:+_LeftNegative,+,IN,Left
84,11,319792,319844,11:319744:+_RightNegative,+,IN,Right
85,11,320815,320816,11:320891:+_LeftNegative,+,IN,Left
86,11,324838,324840,11:324915:-_LeftNegative,-,IN,Left
87,11,325049,325062,11:324975:-_RightNegative,-,IN,Right
88,11,325546,325585,11:325648:+_LeftNegative,+,TE,Left
89,11,325667,325672,11:325747:+_LeftNegative,+,DS,Left
90,11,327976,327981,11:327906:-_RightNegative,-,AE,Right
91,11,329864,329875,11:329950:+_LeftNegative,+,IN,Left
92,11,330241,330272,11:330191:+_RightNegative,+,DS,Right
93,11,333612,333613,11:333688:+_LeftNegative,+,TE,Left
94,11,340605,340606,11:340681:-_LeftNegative,-,IG,Left
95,11,355159,355160,11:355085:-_RightNegative,-,IG,Right
96,11,358811,358821,11:358896:+_LeftNegative,+,IG,Left
97,11,362324,362325,11:362250:+_RightNegative,+,IG,Right
98,11,366855,366861,11:366781:+_RightNegative,+,IG,Right
99,11,368005,368017,11:368081:-_LeftNegative,-,IG,Left
100,11,373226,373227,11:373152:+_RightNegative,+,IN,Right
101,11,381970,382006,11:382056:+_LeftNegative,+,TE,Left
102,11,381979,382000,11:382075:-_LeftNegative,-,AE,Left
103,11,382159,382199,11:382116:+_RightNegative,+,TE,Right
104,11,382165,382166,11:382091:-_RightNegative,-,AE,Right
105,11,389074,389078,11:389153:-_LeftNegative,-,IG,Left
106,11,399256,399258,11:399183:+_RightNegative,+,EX,Right
107,11,404916,404920,11:404845:-_RightNegative,-,DS,Right
108,11,404782,404798,11:404873:+_LeftNegative,+,TE,Left
109,11,404949,404988,11:404907:+_RightNegative,+,TE,Right
110,11,405783,405801,11:405716:-_RightNegative,-,TE,Right
111,11,405816,405842,11:405743:+_RightNegative,+,DS,Right
112,11,417367,417372,11:417294:-_RightNegative,-,IN,Right
113,11,417992,418038,11:417938:-_RightNegative,-,TE,Right
114,11,421739,421740,11:421815:+_LeftNegative,+,AI,Left
115,11,422097,422098,11:422023:+_RightNegative,+,AI,Right
116,11,424741,424750,11:424824:-_LeftNegative,-,IN,Left
117,11,433179,433183,11:433108:-_RightNegative,-,EX,Right
118,11,444301,444306,11:444377:+_LeftNegative,+,IG,Left
119,11,445767,445768,11:445693:-_RightNegative,-,IG,Right
120,11,448855,448872,11:448793:+_RightNegative,+,IN,Right
121,11,454894,454896,11:454820:+_RightNegative,+,IN,Right
122,11,456963,456970,11:456895:-_RightNegative,-,AI,Right
123,11,456995,457000,11:456924:+_RightNegative,+,IN,Right
124,11,458256,458275,11:458200:+_RightNegative,+,IN,Right
125,11,460941,460963,11:460877:+_RightNegative,+,TE,Right
126,11,463217,463219,11:463144:+_RightNegative,+,IN,Right
127,11,463809,463841,11:463912:+_LeftNegative,+,IN,Left
128,11,465693,465694,11:465619:+_RightNegative,+,IN,Right
129,11,467363,467365,11:467439:-_LeftNegative,-,AI,Left
130,11,474719,474748,11:474823:+_LeftNegative,+,IN,Left
131,11,475957,475959,11:475883:+_RightNegative,+,IN,Right
132,11,491136,491152,11:491227:+_LeftNegative,+,TE,Left
133,11,491423,491476,11:491376:+_RightNegative,+,TE,Right
134,11,492567,492568,11:492493:+_RightNegative,+,IG,Right
135,11,494408,494469,11:494516:-_LeftNegative,-,TE,Left
136,11,494620,494648,11:494560:-_RightNegative,-,TE,Right
137,11,496022,496025,11:496098:-_LeftNegative,-,IN,Left
138,11,501058,501069,11:501144:+_LeftNegative,+,AI,Left
139,11,504899,504901,11:504825:+_RightNegative,+,AE,Right
140,11,505293,505316,11:505235:+_RightNegative,+,AE,Right
141,11,505827,505836,11:505910:-_LeftNegative,-,IN,Left
142,11,511008,511010,11:510935:+_RightNegative,+,IG,Right
143,11,512770,512785,11:512697:+_RightNegative,+,IG,Right
144,11,513881,513890,11:513807:+_RightNegative,+,IG,Right
145,11,514590,514620,11:514685:+_LeftNegative,+,IG,Left
146,11,514847,514850,11:514775:+_RightNegative,+,IG,Right
147,11,515118,515142,11:515063:+_RightNegative,+,IG,Right
148,11,524750,524751,11:524676:+_RightNegative,+,IG,Right
149,11,530836,530837,11:530912:+_LeftNegative,+,IG,Left
