,seqName,start,end,clusterID,strand,type,side
0,17,61747,61749,17:61673:-_RightNegative,-,IG,Right
1,17,114274,114279,17:114353:-_LeftNegative,-,IN,Left
2,17,130150,130151,17:130076:+_RightNegative,+,IG,Right
3,17,142681,142724,17:142764:-_LeftNegative,-,TE,Left
4,17,143752,143784,17:143694:-_RightNegative,-,TE,Right
5,17,144246,144261,17:144181:-_RightNegative,-,TE,Right
6,17,144620,144629,17:144553:-_RightNegative,-,TE,Right
7,17,146523,146530,17:146450:-_RightNegative,-,TE,Right
8,17,146669,146693,17:146746:-_LeftNegative,-,TE,Left
9,17,150547,150548,17:150623:-_LeftNegative,-,IN,Left
10,17,161435,161444,17:161511:-_LeftNegative,-,EX,Left
11,17,163414,163415,17:163490:-_LeftNegative,-,IN,Left
12,17,163593,163611,17:163522:-_RightNegative,-,IN,Right
13,17,178074,178075,17:178150:-_LeftNegative,-,IN,Left
14,17,181715,181716,17:181641:-_RightNegative,-,AI,Right
15,17,198710,198731,17:198802:-_LeftNegative,-,IG,Left
16,17,199441,199442,17:199367:+_RightNegative,+,IG,Right
17,17,203097,203118,17:203040:-_RightNegative,-,IG,Right
18,17,203291,203298,17:203368:-_LeftNegative,-,IG,Left
19,17,203646,203660,17:203722:-_LeftNegative,-,IG,Left
20,17,206161,206187,17:206238:-_LeftNegative,-,IG,Left
21,17,206942,206944,17:207018:-_LeftNegative,-,IG,Left
22,17,208997,209008,17:208923:-_RightNegative,-,IG,Right
23,17,209352,209353,17:209428:-_LeftNegative,-,IG,Left
24,17,210054,210055,17:210130:-_LeftNegative,-,IG,Left
25,17,211040,211041,17:210966:-_RightNegative,-,IG,Right
26,17,212146,212147,17:212222:-_LeftNegative,-,DS,Left
27,17,212321,212322,17:212247:-_RightNegative,-,DS,Right
28,17,212613,212622,17:212541:-_RightNegative,-,TE,Right
29,17,222517,222519,17:222594:-_LeftNegative,-,IN,Left
30,17,234426,234433,17:234507:-_LeftNegative,-,IN,Left
31,17,234862,234863,17:234938:+_LeftNegative,+,AI,Left
32,17,239339,239345,17:239265:-_RightNegative,-,IN,Right
33,17,241654,241658,17:241580:-_RightNegative,-,IN,Right
34,17,252638,252641,17:252565:-_RightNegative,-,IN,Right
35,17,261884,261898,17:261965:-_LeftNegative,-,IN,Left
36,17,262114,262126,17:262040:-_RightNegative,-,IN,Right
37,17,263165,263166,17:263241:-_LeftNegative,-,IN,Left
38,17,263338,263344,17:263264:-_RightNegative,-,IN,Right
39,17,268521,268522,17:268447:-_RightNegative,-,IN,Right
40,17,275336,275337,17:275262:+_RightNegative,+,AI,Right
41,17,280296,280297,17:280372:-_LeftNegative,-,IN,Left
42,17,286679,286683,17:286605:+_RightNegative,+,AI,Right
43,17,292291,292300,17:292367:-_LeftNegative,-,IN,Left
44,17,297389,297394,17:297315:-_RightNegative,-,IN,Right
45,17,302974,302985,17:303051:+_LeftNegative,+,AI,Left
46,17,304737,304743,17:304818:+_LeftNegative,+,AI,Left
47,17,312401,312404,17:312478:+_LeftNegative,+,AI,Left
48,17,318627,318652,17:318704:-_LeftNegative,-,IN,Left
49,17,318863,318864,17:318939:-_LeftNegative,-,IN,Left
50,17,319090,319092,17:319017:-_RightNegative,-,IN,Right
51,17,322375,322380,17:322454:+_LeftNegative,+,TE,Left
52,17,328607,328616,17:328686:-_LeftNegative,-,IN,Left
53,17,329760,329762,17:329687:-_RightNegative,-,IN,Right
54,17,332454,332472,17:332534:-_LeftNegative,-,IN,Left
55,17,333348,333380,17:333443:+_LeftNegative,+,TE,Left
56,17,333640,333641,17:333566:+_RightNegative,+,DS,Right
57,17,342892,342893,17:342818:+_RightNegative,+,AI,Right
58,17,347963,347964,17:348039:+_LeftNegative,+,AI,Left
59,17,348641,348644,17:348567:-_RightNegative,-,IN,Right
60,17,348936,348937,17:348862:-_RightNegative,-,IN,Right
61,17,352744,352759,17:352829:-_LeftNegative,-,IN,Left
62,17,357276,357277,17:357352:+_LeftNegative,+,TE,Left
63,17,357653,357656,17:357580:+_RightNegative,+,TE,Right
64,17,359620,359621,17:359546:+_RightNegative,+,AI,Right
65,17,362312,362314,17:362388:+_LeftNegative,+,AI,Left
66,17,363424,363425,17:363350:+_RightNegative,+,AI,Right
67,17,369723,369726,17:369650:+_RightNegative,+,AI,Right
68,17,382601,382607,17:382677:-_LeftNegative,-,IN,Left
69,17,384975,384988,17:384913:+_RightNegative,+,AI,Right
70,17,386914,386915,17:386990:+_LeftNegative,+,AU,Left
71,17,395714,395716,17:395790:+_LeftNegative,+,IG,Left
72,17,396229,396252,17:396158:-_RightNegative,-,IG,Right
73,17,397761,397762,17:397687:-_RightNegative,-,IG,Right
74,17,399694,399695,17:399770:-_LeftNegative,-,IG,Left
75,17,408790,408791,17:408866:+_LeftNegative,+,AI,Left
76,17,412585,412590,17:412511:+_RightNegative,+,IN,Right
77,17,413175,413179,17:413254:+_LeftNegative,+,TE,Left
78,17,414118,414141,17:414207:+_LeftNegative,+,TE,Left
79,17,414607,414610,17:414533:-_RightNegative,-,AE,Right
80,17,414798,414806,17:414731:+_RightNegative,+,IN,Right
81,17,420597,420598,17:420673:+_LeftNegative,+,TE,Left
82,17,421074,421083,17:421001:+_RightNegative,+,TE,Right
83,17,423797,423811,17:423727:+_RightNegative,+,IN,Right
84,17,426183,426184,17:426259:-_LeftNegative,-,AI,Left
85,17,440082,440121,17:440024:+_RightNegative,+,AE,Right
86,17,440066,440085,17:440145:-_LeftNegative,-,TE,Left
87,17,440348,440361,17:440285:-_RightNegative,-,TE,Right
88,17,442475,442494,17:442551:-_LeftNegative,-,TE,Left
89,17,442728,442730,17:442805:-_LeftNegative,-,TE,Left
90,17,443053,443074,17:442987:-_RightNegative,-,TE,Right
91,17,492316,492318,17:492392:-_LeftNegative,-,IG,Left
92,17,499804,499806,17:499880:-_LeftNegative,-,IG,Left
93,17,500003,500023,17:499930:-_RightNegative,-,IG,Right
94,17,508404,508416,17:508491:-_LeftNegative,-,DS,Left
95,17,508591,508613,17:508669:-_LeftNegative,-,TE,Left
96,17,511327,511336,17:511408:-_LeftNegative,-,TE,Left
97,17,511688,511715,17:511639:-_RightNegative,-,TE,Right
98,17,512279,512280,17:512355:-_LeftNegative,-,TE,Left
99,17,512739,512756,17:512818:-_LeftNegative,-,TE,Left
100,17,513127,513170,17:513223:-_LeftNegative,-,TE,Left
101,17,513146,513154,17:513228:+_LeftNegative,+,AE,Left
102,17,513378,513399,17:513314:-_RightNegative,-,TE,Right
103,17,513563,513575,17:513500:-_RightNegative,-,TE,Right
104,17,514949,514999,17:515043:-_LeftNegative,-,TE,Left
105,17,515179,515192,17:515110:-_RightNegative,-,TE,Right
106,17,515337,515338,17:515263:-_RightNegative,-,TE,Right
107,17,516075,516076,17:516001:-_RightNegative,-,TE,Right
108,17,516293,516330,17:516242:-_RightNegative,-,TE,Right
109,17,516650,516673,17:516732:-_LeftNegative,-,TE,Left
110,17,516912,516914,17:516838:-_RightNegative,-,TE,Right
111,17,517279,517281,17:517356:-_LeftNegative,-,TE,Left
112,17,517744,517756,17:517678:-_RightNegative,-,TE,Right
113,17,517738,517740,17:517814:-_LeftNegative,-,TE,Left
114,17,518189,518190,17:518115:-_RightNegative,-,TE,Right
115,17,518329,518336,17:518406:-_LeftNegative,-,TE,Left
116,17,518917,518940,17:519010:-_LeftNegative,-,TE,Left
117,17,519183,519205,17:519124:-_RightNegative,-,TE,Right
118,17,523669,523670,17:523595:-_RightNegative,-,IN,Right
119,17,524648,524650,17:524725:+_LeftNegative,+,IN,Left
120,17,529589,529590,17:529515:-_RightNegative,-,IN,Right
121,17,536446,536450,17:536372:-_RightNegative,-,IN,Right
122,17,544994,544996,17:545070:-_LeftNegative,-,IN,Left
123,17,549855,549856,17:549931:+_LeftNegative,+,AI,Left
124,17,551674,551706,17:551605:-_RightNegative,-,IN,Right
125,17,551960,551975,17:552048:-_LeftNegative,-,IN,Left
126,17,561675,561683,17:561605:-_RightNegative,-,IN,Right
127,17,572759,572779,17:572704:+_RightNegative,+,AI,Right
128,17,586335,586336,17:586261:-_RightNegative,-,IN,Right
129,17,600789,600813,17:600865:-_LeftNegative,-,TE,Left
130,17,601077,601079,17:601153:-_LeftNegative,-,IN,Left
131,17,622618,622620,17:622545:-_RightNegative,-,IN,Right
132,17,623323,623324,17:623249:+_RightNegative,+,AI,Right
133,17,636047,636048,17:636123:-_LeftNegative,-,IN,Left
134,17,644638,644639,17:644564:-_RightNegative,-,IN,Right
135,17,656101,656102,17:656177:-_LeftNegative,-,IN,Left
136,17,656654,656655,17:656730:-_LeftNegative,-,IN,Left
137,17,656894,656913,17:656827:-_RightNegative,-,TE,Right
138,17,661969,661970,17:661895:-_RightNegative,-,EX,Right
139,17,667486,667498,17:667412:-_RightNegative,-,IN,Right
140,17,673762,673775,17:673696:-_RightNegative,-,TE,Right
141,17,675061,675062,17:674987:-_RightNegative,-,TE,Right
142,17,678402,678403,17:678478:+_LeftNegative,+,AI,Left
