,seqName,start,end,clusterID,strand,type,side
0,16,44280,44317,16:44356:-_LeftNegative,-,IG,Left
1,16,44675,44680,16:44601:-_RightNegative,-,IG,Right
2,16,46827,46840,16:46765:-_RightNegative,-,TE,Right
3,16,47039,47082,16:46980:-_RightNegative,-,TE,Right
4,16,47156,47169,16:47082:+_RightNegative,+,AE,Right
5,16,47056,47068,16:47134:-_LeftNegative,-,TE,Left
6,16,47328,47375,16:47286:-_RightNegative,-,TE,Right
7,16,52743,52752,16:52826:-_LeftNegative,-,IN,Left
8,16,54597,54598,16:54673:-_LeftNegative,-,AI,Left
9,16,55051,55052,16:54977:-_RightNegative,-,AE,Right
10,16,56655,56677,16:56598:+_RightNegative,+,TE,Right
11,16,57195,57210,16:57122:+_RightNegative,+,TE,Right
12,16,57274,57300,16:57367:+_LeftNegative,+,TE,Left
13,16,57500,57555,16:57443:+_RightNegative,+,TE,Right
14,16,57555,57625,16:57668:+_LeftNegative,+,TE,Left
15,16,57775,57777,16:57702:+_RightNegative,+,DS,Right
16,16,57971,58027,16:58060:-_LeftNegative,-,TE,Left
17,16,58186,58216,16:58139:-_RightNegative,-,TE,Right
18,16,60075,60084,16:60009:+_RightNegative,+,AE,Right
19,16,60622,60633,16:60708:-_LeftNegative,-,IN,Left
20,16,60783,60785,16:60859:-_LeftNegative,-,IN,Left
21,16,69820,69821,16:69746:+_RightNegative,+,AI,Right
22,16,74907,74912,16:74987:+_LeftNegative,+,DS,Left
23,16,76843,76844,16:76769:-_RightNegative,-,AU,Right
24,16,79309,79331,16:79387:-_LeftNegative,-,AI,Left
25,16,79506,79510,16:79435:+_RightNegative,+,TE,Right
26,16,83123,83137,16:83200:-_LeftNegative,-,AE,Left
27,16,83902,83913,16:83982:-_LeftNegative,-,DS,Left
28,16,84177,84225,16:84274:-_LeftNegative,-,TE,Left
29,16,84380,84406,16:84306:-_RightNegative,-,TE,Right
30,16,84994,84995,16:85070:-_LeftNegative,-,IN,Left
31,16,85620,85621,16:85696:+_LeftNegative,+,TE,Left
32,16,85827,85898,16:85789:-_RightNegative,-,TE,Right
33,16,85887,85936,16:85842:+_RightNegative,+,TE,Right
34,16,86199,86200,16:86275:-_LeftNegative,-,TE,Left
35,16,86368,86378,16:86297:-_RightNegative,-,TE,Right
36,16,91176,91202,16:91102:+_RightNegative,+,TE,Right
