,seqName,start,end,clusterID,strand,type,side
0,X,276819,276827,X:276927:+_LeftNegative,+,IN,Left
1,X,277019,277027,X:276927:+_RightNegative,+,IN,Right
2,X,278848,278854,X:278953:-_LeftNegative,-,AI,Left
3,X,279048,279054,X:278953:-_RightNegative,-,AI,Right
4,X,279339,279340,X:279240:-_RightNegative,-,AI,Right
5,X,279696,279697,X:279797:-_LeftNegative,-,AI,Left
6,X,279896,279897,X:279797:-_RightNegative,-,AI,Right
7,X,282592,282593,X:282693:+_LeftNegative,+,IN,Left
8,X,282792,282793,X:282693:+_RightNegative,+,IN,Right
9,X,283012,283021,X:283115:-_LeftNegative,-,AI,Left
10,X,283212,283221,X:283115:-_RightNegative,-,AI,Right
11,X,287791,287799,X:287896:-_LeftNegative,-,AI,Left
12,X,287991,287999,X:287896:-_RightNegative,-,AI,Right
13,X,293214,293239,X:293325:+_LeftNegative,+,IN,Left
14,X,293566,293604,X:293484:+_RightNegative,+,IN,Right
15,X,293858,293859,X:293959:-_LeftNegative,-,AI,Left
16,X,294058,294059,X:293959:-_RightNegative,-,AI,Right
17,X,296356,296385,X:296485:+_LeftNegative,+,IN,Left
18,X,296556,296585,X:296485:+_RightNegative,+,IN,Right
19,X,296611,296612,X:296712:+_LeftNegative,+,IN,Left
20,X,296811,296812,X:296712:+_RightNegative,+,IN,Right
21,X,299327,299350,X:299442:+_LeftNegative,+,TE,Left
22,X,299709,299729,X:299623:+_RightNegative,+,TE,Right
23,X,299805,299806,X:299906:+_LeftNegative,+,TE,Left
24,X,300005,300006,X:299906:+_RightNegative,+,TE,Right
25,X,300633,300634,X:300734:+_LeftNegative,+,TE,Left
26,X,300833,300834,X:300734:+_RightNegative,+,TE,Right
27,X,303132,303136,X:303233:+_LeftNegative,+,TE,Left
28,X,303224,303283,X:303353:-_LeftNegative,-,AE,Left
29,X,303424,303483,X:303353:-_RightNegative,-,AE,Right
30,X,303440,303472,X:303372:+_RightNegative,+,TE,Right
31,X,304640,304685,X:304760:-_LeftNegative,-,TE,Left
32,X,304840,304885,X:304760:-_RightNegative,-,TE,Right
33,X,306453,306460,X:306558:-_LeftNegative,-,IN,Left
34,X,306653,306660,X:306558:-_RightNegative,-,IN,Right
35,X,306917,306934,X:307033:-_LeftNegative,-,IN,Left
36,X,307117,307134,X:307033:-_RightNegative,-,IN,Right
37,X,308192,308212,X:308312:+_LeftNegative,+,AI,Left
38,X,308460,308488,X:308367:+_RightNegative,+,AI,Right
39,X,311820,311821,X:311921:-_LeftNegative,-,IN,Left
40,X,312020,312021,X:311921:-_RightNegative,-,IN,Right
41,X,313777,313781,X:313881:+_LeftNegative,+,AI,Left
42,X,313977,313981,X:313881:+_RightNegative,+,AI,Right
