,seqName,start,end,clusterID,strand,type,side
0,3,12170,12178,3:12253:+_LeftNegative,+,IG,Left
1,3,12373,12383,3:12307:+_RightNegative,+,IG,Right
2,3,24371,24372,3:24447:+_LeftNegative,+,TE,Left
3,3,24562,24572,3:24497:+_RightNegative,+,TE,Right
4,3,53211,53213,3:53288:-_LeftNegative,-,DS,Left
5,3,53361,53363,3:53288:-_RightNegative,-,DS,Right
6,3,55240,55242,3:55316:-_LeftNegative,-,IG,Left
7,3,55390,55392,3:55316:-_RightNegative,-,IG,Right
8,3,68818,68821,3:68894:-_LeftNegative,-,IG,Left
9,3,68968,68971,3:68894:-_RightNegative,-,IG,Right
10,3,70162,70180,3:70255:+_LeftNegative,+,IG,Left
11,3,70312,70330,3:70255:+_RightNegative,+,IG,Right
12,3,73743,73744,3:73819:-_LeftNegative,-,IG,Left
13,3,73893,73894,3:73819:-_RightNegative,-,IG,Right
14,3,77720,77721,3:77796:-_LeftNegative,-,IG,Left
15,3,77870,77871,3:77796:-_RightNegative,-,IG,Right
16,3,79226,79227,3:79302:-_LeftNegative,-,IG,Left
17,3,79376,79377,3:79302:-_RightNegative,-,IG,Right
18,3,101974,101975,3:102050:-_LeftNegative,-,IG,Left
19,3,102124,102125,3:102050:-_RightNegative,-,IG,Right
20,3,112070,112087,3:112158:-_LeftNegative,-,IG,Left
21,3,112220,112237,3:112158:-_RightNegative,-,IG,Right
22,3,127445,127446,3:127521:+_LeftNegative,+,IG,Left
23,3,127595,127596,3:127521:+_RightNegative,+,IG,Right
24,3,129721,129742,3:129817:+_LeftNegative,+,IG,Left
25,3,129871,129892,3:129817:+_RightNegative,+,IG,Right
26,3,144073,144074,3:144149:-_LeftNegative,-,IG,Left
27,3,144223,144224,3:144149:-_RightNegative,-,IG,Right
28,3,157461,157462,3:157537:+_LeftNegative,+,IG,Left
29,3,157611,157612,3:157537:+_RightNegative,+,IG,Right
30,3,157969,157970,3:158045:+_LeftNegative,+,IG,Left
31,3,158119,158120,3:158045:+_RightNegative,+,IG,Right
32,3,186679,186681,3:186756:-_LeftNegative,-,IG,Left
33,3,186829,186831,3:186756:-_RightNegative,-,IG,Right
34,3,195652,195692,3:195728:-_LeftNegative,-,TE,Left
35,3,195802,195842,3:195728:-_RightNegative,-,TE,Right
36,3,198901,198922,3:198991:+_LeftNegative,+,IN,Left
37,3,199051,199072,3:198991:+_RightNegative,+,IN,Right
38,3,207317,207320,3:207394:-_LeftNegative,-,AI,Left
39,3,207467,207470,3:207394:-_RightNegative,-,AI,Right
40,3,213329,213337,3:213411:+_LeftNegative,+,TE,Left
41,3,213479,213487,3:213411:+_RightNegative,+,TE,Right
42,3,213456,213468,3:213539:+_LeftNegative,+,TE,Left
43,3,213606,213618,3:213539:+_RightNegative,+,TE,Right
44,3,215608,215620,3:215692:+_LeftNegative,+,IN,Left
45,3,215758,215770,3:215692:+_RightNegative,+,IN,Right
46,3,228871,228872,3:228947:+_LeftNegative,+,IN,Left
47,3,229021,229022,3:228947:+_RightNegative,+,IN,Right
48,3,244785,244786,3:244861:-_LeftNegative,-,AI,Left
49,3,244935,244936,3:244861:-_RightNegative,-,AI,Right
50,3,246574,246601,3:246676:+_LeftNegative,+,TE,Left
51,3,246724,246751,3:246676:+_RightNegative,+,TE,Right
52,3,246868,246875,3:246950:+_LeftNegative,+,TE,Left
53,3,247018,247025,3:246950:+_RightNegative,+,TE,Right
54,3,247037,247053,3:247115:+_LeftNegative,+,TE,Left
55,3,247187,247203,3:247115:+_RightNegative,+,TE,Right
56,3,248502,248529,3:248597:+_LeftNegative,+,TE,Left
57,3,248652,248679,3:248597:+_RightNegative,+,TE,Right
58,3,248741,248743,3:248817:+_LeftNegative,+,IN,Left
59,3,248891,248893,3:248817:+_RightNegative,+,IN,Right
60,3,249081,249082,3:249157:-_LeftNegative,-,AI,Left
61,3,249231,249232,3:249157:-_RightNegative,-,AI,Right
62,3,252333,252334,3:252409:+_LeftNegative,+,IN,Left
63,3,252483,252484,3:252409:+_RightNegative,+,IN,Right
64,3,257213,257214,3:257289:-_LeftNegative,-,AI,Left
65,3,257363,257364,3:257289:-_RightNegative,-,AI,Right
66,3,258456,258482,3:258541:+_LeftNegative,+,IN,Left
67,3,258606,258632,3:258541:+_RightNegative,+,IN,Right
68,3,261261,261266,3:261341:+_LeftNegative,+,IN,Left
69,3,261411,261416,3:261341:+_RightNegative,+,IN,Right
70,3,263610,263632,3:263707:+_LeftNegative,+,IN,Left
71,3,263760,263782,3:263707:+_RightNegative,+,IN,Right
72,3,276165,276166,3:276241:+_LeftNegative,+,IN,Left
73,3,276376,276377,3:276302:+_RightNegative,+,IN,Right
74,3,277617,277629,3:277698:+_LeftNegative,+,IN,Left
75,3,277767,277779,3:277698:+_RightNegative,+,IN,Right
76,3,279195,279196,3:279271:-_LeftNegative,-,AI,Left
77,3,279345,279346,3:279271:-_RightNegative,-,AI,Right
78,3,289155,289156,3:289231:+_LeftNegative,+,IN,Left
79,3,289305,289306,3:289231:+_RightNegative,+,IN,Right
80,3,304923,304924,3:304999:-_LeftNegative,-,AI,Left
81,3,305073,305074,3:304999:-_RightNegative,-,AI,Right
82,3,305119,305123,3:305195:-_LeftNegative,-,AI,Left
83,3,305269,305273,3:305195:-_RightNegative,-,AI,Right
84,3,324449,324450,3:324525:-_LeftNegative,-,AI,Left
85,3,324599,324600,3:324525:-_RightNegative,-,AI,Right
86,3,333319,333320,3:333395:+_LeftNegative,+,IN,Left
87,3,333469,333470,3:333395:+_RightNegative,+,IN,Right
88,3,347087,347088,3:347163:-_LeftNegative,-,AI,Left
89,3,347237,347238,3:347163:-_RightNegative,-,AI,Right
90,3,349863,349864,3:349939:+_LeftNegative,+,IN,Left
91,3,350013,350014,3:349939:+_RightNegative,+,IN,Right
92,3,351414,351430,3:351501:+_LeftNegative,+,IN,Left
93,3,351564,351580,3:351501:+_RightNegative,+,IN,Right
94,3,351618,351619,3:351694:+_LeftNegative,+,IN,Left
95,3,351768,351769,3:351694:+_RightNegative,+,IN,Right
96,3,360509,360510,3:360585:-_LeftNegative,-,AI,Left
97,3,360659,360660,3:360585:-_RightNegative,-,AI,Right
98,3,363398,363427,3:363502:+_LeftNegative,+,TE,Left
99,3,363548,363577,3:363502:+_RightNegative,+,TE,Right
100,3,364542,364543,3:364618:+_LeftNegative,+,IN,Left
101,3,364692,364693,3:364618:+_RightNegative,+,IN,Right
102,3,378808,378834,3:378909:+_LeftNegative,+,IN,Left
103,3,378958,378984,3:378909:+_RightNegative,+,IN,Right
104,3,379706,379707,3:379782:+_LeftNegative,+,IN,Left
105,3,379856,379857,3:379782:+_RightNegative,+,IN,Right
106,3,384486,384487,3:384562:+_LeftNegative,+,TE,Left
107,3,384636,384637,3:384562:+_RightNegative,+,TE,Right
108,3,384617,384618,3:384693:+_LeftNegative,+,IN,Left
109,3,384767,384768,3:384693:+_RightNegative,+,IN,Right
110,3,384718,384719,3:384794:+_LeftNegative,+,IN,Left
111,3,384868,384869,3:384794:+_RightNegative,+,IN,Right
112,3,386987,386993,3:387064:+_LeftNegative,+,IN,Left
113,3,387137,387143,3:387064:+_RightNegative,+,IN,Right
114,3,388033,388034,3:388109:+_LeftNegative,+,IN,Left
115,3,388183,388184,3:388109:+_RightNegative,+,IN,Right
116,3,390110,390111,3:390186:+_LeftNegative,+,IN,Left
117,3,390260,390261,3:390186:+_RightNegative,+,IN,Right
118,3,401725,401731,3:401801:+_LeftNegative,+,IN,Left
119,3,401875,401881,3:401801:+_RightNegative,+,IN,Right
120,3,405792,405793,3:405868:+_LeftNegative,+,TE,Left
121,3,405953,405971,3:405896:+_RightNegative,+,TE,Right
122,3,406079,406103,3:406178:+_LeftNegative,+,TE,Left
123,3,406229,406253,3:406178:+_RightNegative,+,TE,Right
124,3,406608,406609,3:406684:+_LeftNegative,+,TE,Left
125,3,406758,406759,3:406684:+_RightNegative,+,TE,Right
126,3,406731,406746,3:406818:+_LeftNegative,+,TE,Left
127,3,407015,407016,3:406941:+_RightNegative,+,TE,Right
128,3,408030,408034,3:408109:+_LeftNegative,+,TE,Left
129,3,408180,408184,3:408109:+_RightNegative,+,TE,Right
130,3,409313,409338,3:409412:+_LeftNegative,+,TE,Left
131,3,409463,409488,3:409412:+_RightNegative,+,TE,Right
132,3,409574,409581,3:409651:+_LeftNegative,+,DS,Left
133,3,409724,409731,3:409651:+_RightNegative,+,DS,Right
134,3,419120,419121,3:419196:+_LeftNegative,+,IG,Left
135,3,419270,419271,3:419196:+_RightNegative,+,IG,Right
136,3,444922,444924,3:444998:-_LeftNegative,-,IG,Left
137,3,445072,445074,3:444998:-_RightNegative,-,IG,Right
138,3,448718,448719,3:448794:-_LeftNegative,-,IG,Left
139,3,448868,448869,3:448794:-_RightNegative,-,IG,Right
140,3,460251,460252,3:460327:-_LeftNegative,-,IG,Left
141,3,460401,460402,3:460327:-_RightNegative,-,IG,Right
142,3,490385,490386,3:490461:+_LeftNegative,+,IG,Left
143,3,490535,490536,3:490461:+_RightNegative,+,IG,Right
144,3,490661,490676,3:490751:+_LeftNegative,+,IG,Left
145,3,490811,490826,3:490751:+_RightNegative,+,IG,Right
146,3,490830,490831,3:490906:+_LeftNegative,+,IG,Left
147,3,490980,490981,3:490906:+_RightNegative,+,IG,Right
148,3,493097,493098,3:493173:+_LeftNegative,+,IG,Left
149,3,493247,493248,3:493173:+_RightNegative,+,IG,Right
150,3,493259,493268,3:493343:+_LeftNegative,+,IG,Left
151,3,493409,493418,3:493343:+_RightNegative,+,IG,Right
152,3,505568,505569,3:505644:+_LeftNegative,+,IG,Left
153,3,505718,505719,3:505644:+_RightNegative,+,IG,Right
154,3,509049,509054,3:509129:-_LeftNegative,-,IG,Left
155,3,509199,509204,3:509129:-_RightNegative,-,IG,Right
156,3,515907,515908,3:515983:+_LeftNegative,+,IG,Left
157,3,516057,516058,3:515983:+_RightNegative,+,IG,Right
158,3,523468,523469,3:523544:-_LeftNegative,-,IG,Left
159,3,523618,523619,3:523544:-_RightNegative,-,IG,Right
160,3,528573,528574,3:528649:-_LeftNegative,-,IG,Left
161,3,528723,528724,3:528649:-_RightNegative,-,IG,Right
162,3,531792,531793,3:531868:+_LeftNegative,+,IG,Left
163,3,531942,531943,3:531868:+_RightNegative,+,IG,Right
164,3,539311,539312,3:539387:+_LeftNegative,+,IN,Left
165,3,539461,539462,3:539387:+_RightNegative,+,IN,Right
166,3,541610,541611,3:541686:+_LeftNegative,+,IN,Left
167,3,541820,541826,3:541749:+_RightNegative,+,IN,Right
168,3,579128,579129,3:579204:-_LeftNegative,-,AI,Left
169,3,579278,579279,3:579204:-_RightNegative,-,AI,Right
170,3,582216,582218,3:582292:-_LeftNegative,-,AI,Left
171,3,582366,582368,3:582292:-_RightNegative,-,AI,Right
172,3,583606,583608,3:583682:-_LeftNegative,-,AI,Left
173,3,583756,583758,3:583682:-_RightNegative,-,AI,Right
174,3,615561,615562,3:615637:-_LeftNegative,-,AI,Left
175,3,615711,615712,3:615637:-_RightNegative,-,AI,Right
176,3,621006,621007,3:621082:+_LeftNegative,+,IN,Left
177,3,621156,621157,3:621082:+_RightNegative,+,IN,Right
178,3,642540,642544,3:642616:-_LeftNegative,-,AI,Left
179,3,642690,642694,3:642616:-_RightNegative,-,AI,Right
180,3,647539,647540,3:647615:+_LeftNegative,+,IN,Left
181,3,647689,647690,3:647615:+_RightNegative,+,IN,Right
182,3,686784,686785,3:686860:-_LeftNegative,-,AI,Left
183,3,686934,686935,3:686860:-_RightNegative,-,AI,Right
184,3,714608,714609,3:714684:-_LeftNegative,-,AI,Left
185,3,714758,714759,3:714684:-_RightNegative,-,AI,Right
186,3,723101,723102,3:723177:-_LeftNegative,-,AI,Left
187,3,723251,723252,3:723177:-_RightNegative,-,AI,Right
188,3,723409,723410,3:723485:+_LeftNegative,+,IN,Left
189,3,723559,723560,3:723485:+_RightNegative,+,IN,Right
190,3,733985,733986,3:734061:+_LeftNegative,+,IN,Left
191,3,734135,734136,3:734061:+_RightNegative,+,IN,Right
192,3,749409,749410,3:749485:+_LeftNegative,+,IN,Left
193,3,749559,749560,3:749485:+_RightNegative,+,IN,Right
194,3,758205,758207,3:758281:+_LeftNegative,+,IN,Left
195,3,758355,758357,3:758281:+_RightNegative,+,IN,Right
196,3,765132,765140,3:765213:+_LeftNegative,+,IN,Left
197,3,765282,765290,3:765213:+_RightNegative,+,IN,Right
198,3,766552,766555,3:766628:-_LeftNegative,-,AI,Left
199,3,766702,766705,3:766628:-_RightNegative,-,AI,Right
200,3,792696,792700,3:792772:-_LeftNegative,-,AI,Left
201,3,792846,792850,3:792772:-_RightNegative,-,AI,Right
202,3,805355,805356,3:805431:+_LeftNegative,+,IN,Left
