,seqName,start,end,clusterID,strand,type,side
0,8,205090,205091,8:205191:-_LeftNegative,-,IG,Left
1,8,205290,205291,8:205191:-_RightNegative,-,IG,Right
2,8,208169,208182,8:208282:-_LeftNegative,-,IG,Left
3,8,208369,208382,8:208282:-_RightNegative,-,IG,Right
4,8,209044,209046,8:209146:-_LeftNegative,-,IG,Left
5,8,209286,209297,8:209187:-_RightNegative,-,IG,Right
6,8,211447,211465,8:211548:-_LeftNegative,-,IG,Left
7,8,211647,211665,8:211548:-_RightNegative,-,IG,Right
8,8,211639,211650,8:211749:-_LeftNegative,-,IG,Left
9,8,211839,211850,8:211749:-_RightNegative,-,IG,Right
10,8,212839,212857,8:212940:-_LeftNegative,-,DS,Left
11,8,213236,213301,8:213178:-_RightNegative,-,TE,Right
12,8,214138,214139,8:214239:-_LeftNegative,-,IN,Left
13,8,214338,214339,8:214239:-_RightNegative,-,IN,Right
14,8,219312,219316,8:219415:-_LeftNegative,-,EX,Left
15,8,219512,219516,8:219415:-_RightNegative,-,EX,Right
16,8,229874,229927,8:230008:-_LeftNegative,-,TE,Left
17,8,230074,230127,8:230008:-_RightNegative,-,TE,Right
18,8,230402,230407,8:230503:-_LeftNegative,-,IN,Left
19,8,230602,230607,8:230503:-_RightNegative,-,IN,Right
20,8,231380,231389,8:231481:-_LeftNegative,-,IN,Left
21,8,231580,231589,8:231481:-_RightNegative,-,IN,Right
22,8,233455,233482,8:233575:+_LeftNegative,+,TE,Left
23,8,233655,233682,8:233575:+_RightNegative,+,TE,Right
24,8,234245,234250,8:234349:-_LeftNegative,-,TE,Left
25,8,234445,234450,8:234349:-_RightNegative,-,TE,Right
26,8,235470,235479,8:235571:+_LeftNegative,+,IN,Left
27,8,235670,235679,8:235571:+_RightNegative,+,IN,Right
28,8,237095,237096,8:237196:+_LeftNegative,+,TE,Left
29,8,237295,237296,8:237196:+_RightNegative,+,TE,Right
30,8,237503,237522,8:237618:+_LeftNegative,+,TE,Left
31,8,237758,237786,8:237667:+_RightNegative,+,TE,Right
32,8,238497,238498,8:238598:+_LeftNegative,+,IN,Left
33,8,238697,238698,8:238598:+_RightNegative,+,IN,Right
34,8,245169,245191,8:245290:+_LeftNegative,+,TE,Left
35,8,245192,245193,8:245293:-_LeftNegative,-,AE,Left
36,8,245392,245393,8:245293:-_RightNegative,-,AE,Right
37,8,245438,245459,8:245355:+_RightNegative,+,TE,Right
38,8,246308,246309,8:246409:+_LeftNegative,+,TE,Left
