,seqName,start,end,clusterID,strand,type,side
0,Y,2786805.0,2786807.0,Y:2786856:-_LeftNegative,-,TE,Left
0,Y,2808473.0,2808474.0,Y:2808524:-_LeftNegative,-,IG,Left
0,Y,2833840.0,2833841.0,Y:2833791:-_RightNegative,-,IN,Right
0,Y,2834882.0,2834884.0,Y:2834933:-_LeftNegative,-,IN,Left
0,Y,2844116.0,2844126.0,Y:2844176:+_LeftNegative,+,EX,Left
0,Y,2845191.0,2845192.0,Y:2845142:-_RightNegative,-,AI,Right
0,Y,2854558.0,2854561.0,Y:2854610:+_LeftNegative,+,EX,Left
0,Y,2865092.0,2865104.0,Y:2865150:+_LeftNegative,+,EX,Left
0,Y,2865249.0,2865274.0,Y:2865222:+_RightNegative,+,EX,Right
0,Y,2866765.0,2866798.0,Y:2866824:+_LeftNegative,+,TE,Left
0,Y,2866838.0,2866883.0,Y:2866913:-_LeftNegative,-,AE,Left
0,Y,2867014.0,2867054.0,Y:2867086:+_LeftNegative,+,TE,Left
0,Y,2867115.0,2867117.0,Y:2867167:+_LeftNegative,+,TE,Left
0,Y,2867209.0,2867222.0,Y:2867265:+_LeftNegative,+,TE,Left
0,Y,2879711.0,2879712.0,Y:2879762:-_LeftNegative,-,AI,Left
0,Y,2880892.0,2880896.0,Y:2880844:+_RightNegative,+,IN,Right
0,Y,2912026.0,2912027.0,Y:2912077:-_LeftNegative,-,AI,Left
0,Y,2921831.0,2921832.0,Y:2921882:-_LeftNegative,-,AI,Left
0,Y,2925145.0,2925146.0,Y:2925096:+_RightNegative,+,IN,Right
0,Y,2934459.0,2934468.0,Y:2934411:-_RightNegative,-,TE,Right
0,Y,2954702.0,2954703.0,Y:2954753:+_LeftNegative,+,IN,Left
0,Y,2962804.0,2962816.0,Y:2962758:+_RightNegative,+,IN,Right
0,Y,2962857.0,2962863.0,Y:2962908:+_LeftNegative,+,IN,Left
0,Y,2964014.0,2964017.0,Y:2963966:+_RightNegative,+,IN,Right
0,Y,2966098.0,2966100.0,Y:2966049:-_RightNegative,-,DS,Right
0,Y,2966608.0,2966609.0,Y:2966559:+_RightNegative,+,IN,Right
0,Y,2966610.0,2966635.0,Y:2966580:-_RightNegative,-,DS,Right
0,Y,2966898.0,2966900.0,Y:2966850:-_RightNegative,-,TE,Right
0,Y,2970287.0,2970289.0,Y:2970239:+_RightNegative,+,IN,Right
0,Y,2970519.0,2970520.0,Y:2970570:-_LeftNegative,-,IN,Left
0,Y,2974011.0,2974012.0,Y:2973962:-_RightNegative,-,IN,Right
0,Y,2977170.0,2977171.0,Y:2977221:-_LeftNegative,-,IN,Left
0,Y,2979157.0,2979159.0,Y:2979108:+_RightNegative,+,TE,Right
0,Y,2980185.0,2980193.0,Y:2980243:+_LeftNegative,+,TE,Left
0,Y,2982507.0,2982514.0,Y:2982458:-_RightNegative,-,IN,Right
0,Y,2982426.0,2982466.0,Y:2982505:+_LeftNegative,+,TE,Left
0,Y,2984948.0,2984949.0,Y:2984899:+_RightNegative,+,AI,Right
0,Y,2991742.0,2991743.0,Y:2991693:-_RightNegative,-,IN,Right
0,Y,2994790.0,2994791.0,Y:2994741:-_RightNegative,-,IN,Right
0,Y,3005102.0,3005104.0,Y:3005054:+_RightNegative,+,IN,Right
0,Y,3021903.0,3021904.0,Y:3021954:+_LeftNegative,+,IN,Left
0,Y,3024016.0,3024017.0,Y:3024067:-_LeftNegative,-,AI,Left
0,Y,3073485.0,3073487.0,Y:3073537:+_LeftNegative,+,IN,Left
0,Y,3075639.0,3075641.0,Y:3075591:+_RightNegative,+,IN,Right
0,Y,3117333.0,3117334.0,Y:3117284:+_RightNegative,+,IN,Right
0,Y,3119136.0,3119139.0,Y:3119188:+_LeftNegative,+,IN,Left
0,Y,3120211.0,3120216.0,Y:3120266:+_LeftNegative,+,IN,Left
0,Y,3131431.0,3131433.0,Y:3131482:+_LeftNegative,+,IN,Left
0,Y,3141152.0,3141175.0,Y:3141223:+_LeftNegative,+,IN,Left
0,Y,3181612.0,3181613.0,Y:3181663:-_LeftNegative,-,AI,Left
0,Y,3218593.0,3218594.0,Y:3218544:-_RightNegative,-,IG,Right
0,Y,3279957.0,3279958.0,Y:3279908:+_RightNegative,+,IG,Right
0,Y,3343506.0,3343507.0,Y:3343557:+_LeftNegative,+,IG,Left
0,Y,3358705.0,3358706.0,Y:3358656:+_RightNegative,+,IG,Right
0,Y,3374183.0,3374184.0,Y:3374134:-_RightNegative,-,IG,Right
0,Y,3385026.0,3385027.0,Y:3385077:-_LeftNegative,-,IG,Left
0,Y,3499176.0,3499177.0,Y:3499127:-_RightNegative,-,IG,Right
0,Y,3579985.0,3579989.0,Y:3580039:+_LeftNegative,+,TE,Left
0,Y,3606467.0,3606468.0,Y:3606518:+_LeftNegative,+,IG,Left
0,Y,3610363.0,3610364.0,Y:3610314:-_RightNegative,-,IG,Right
0,Y,3654598.0,3654599.0,Y:3654649:+_LeftNegative,+,IG,Left
0,Y,3668025.0,3668027.0,Y:3667977:+_RightNegative,+,IG,Right
0,Y,3677306.0,3677307.0,Y:3677357:-_LeftNegative,-,IG,Left
0,Y,3727255.0,3727256.0,Y:3727306:+_LeftNegative,+,IG,Left
0,Y,3811727.0,3811728.0,Y:3811678:+_RightNegative,+,IN,Right
0,Y,3848962.0,3848965.0,Y:3849013:-_LeftNegative,-,AI,Left
0,Y,3863922.0,3863934.0,Y:3863873:+_RightNegative,+,EX,Right
0,Y,3915653.0,3915654.0,Y:3915704:+_LeftNegative,+,IG,Left
0,Y,4031362.0,4031363.0,Y:4031413:-_LeftNegative,-,IG,Left
0,Y,4032202.0,4032203.0,Y:4032153:-_RightNegative,-,IG,Right
0,Y,4040778.0,4040779.0,Y:4040729:-_RightNegative,-,AI,Right
0,Y,4102403.0,4102404.0,Y:4102454:+_LeftNegative,+,IG,Left
0,Y,4118206.0,4118208.0,Y:4118158:+_RightNegative,+,IG,Right
0,Y,4121057.0,4121066.0,Y:4121116:+_LeftNegative,+,IG,Left
0,Y,4147756.0,4147757.0,Y:4147807:-_LeftNegative,-,IG,Left
0,Y,4152682.0,4152683.0,Y:4152733:+_LeftNegative,+,IG,Left
0,Y,4155787.0,4155788.0,Y:4155738:+_RightNegative,+,IG,Right
0,Y,4165686.0,4165687.0,Y:4165637:+_RightNegative,+,IG,Right
0,Y,4235083.0,4235084.0,Y:4235134:-_LeftNegative,-,IG,Left
0,Y,4332087.0,4332090.0,Y:4332040:+_RightNegative,+,IG,Right
0,Y,4344729.0,4344736.0,Y:4344780:-_LeftNegative,-,IG,Left
0,Y,4355029.0,4355030.0,Y:4354980:+_RightNegative,+,IG,Right
0,Y,4408545.0,4408546.0,Y:4408596:-_LeftNegative,-,IG,Left
0,Y,4424868.0,4424869.0,Y:4424819:+_RightNegative,+,IG,Right
0,Y,4470371.0,4470372.0,Y:4470422:-_LeftNegative,-,IG,Left
0,Y,4556946.0,4556947.0,Y:4556997:-_LeftNegative,-,IG,Left
0,Y,4581669.0,4581670.0,Y:4581720:-_LeftNegative,-,IG,Left
0,Y,4600254.0,4600255.0,Y:4600305:+_LeftNegative,+,IG,Left
0,Y,4656307.0,4656308.0,Y:4656258:-_RightNegative,-,IG,Right
0,Y,4692599.0,4692600.0,Y:4692650:+_LeftNegative,+,IG,Left
0,Y,4788455.0,4788459.0,Y:4788406:-_RightNegative,-,IG,Right
0,Y,4793609.0,4793610.0,Y:4793660:+_LeftNegative,+,IG,Left
0,Y,4795014.0,4795015.0,Y:4795065:+_LeftNegative,+,IG,Left
0,Y,4820623.0,4820624.0,Y:4820574:-_RightNegative,-,IG,Right
0,Y,4840440.0,4840441.0,Y:4840491:+_LeftNegative,+,IG,Left
0,Y,4847104.0,4847105.0,Y:4847155:-_LeftNegative,-,IG,Left
0,Y,4861354.0,4861355.0,Y:4861305:-_RightNegative,-,IG,Right
0,Y,4908195.0,4908196.0,Y:4908146:-_RightNegative,-,IG,Right
0,Y,4911492.0,4911493.0,Y:4911543:-_LeftNegative,-,IG,Left
0,Y,4935223.0,4935224.0,Y:4935274:-_LeftNegative,-,IG,Left
0,Y,4936898.0,4936899.0,Y:4936849:-_RightNegative,-,IG,Right
0,Y,4980345.0,4980346.0,Y:4980296:-_RightNegative,-,IG,Right
0,Y,5003482.0,5003483.0,Y:5003433:+_RightNegative,+,IN,Right
0,Y,5006553.0,5006573.0,Y:5006623:+_LeftNegative,+,IN,Left
0,Y,5054858.0,5054859.0,Y:5054909:-_LeftNegative,-,AI,Left
0,Y,5100317.0,5100318.0,Y:5100268:+_RightNegative,+,TE,Right
