,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,4,TE,1,50,5.940196442901604e-07,1,0,4773,3774,612,1611
1,4,IN,1,50,5.940196442901604e-07,1,0,6828,5631,2914,4111
2,4,TE,1,50,1.016535778812721e-06,1,0,4773,3774,612,1611
3,4,IN,1,50,1.016535778812721e-06,1,0,6828,5631,2914,4111
4,4,TE,1,50,1.6093086668181623e-06,1,0,4773,3774,612,1611
5,4,IN,1,50,1.6093086668181623e-06,1,0,6828,5631,2914,4111
6,4,TE,1,50,2.0779157985436884e-06,1,0,4773,3774,612,1611
7,4,IN,1,50,2.0779157985436884e-06,1,0,6828,5631,2914,4111
8,4,TE,1,50,2.790339598377975e-06,1,0,4773,3774,612,1611
9,4,IN,1,50,2.790339598377975e-06,1,0,6828,5631,2914,4111
10,4,TE,1,50,3.717084910976357e-06,1,0,4773,3773,612,1612
11,4,IN,1,50,3.717084910976357e-06,1,0,6828,5631,2914,4111
12,4,TE,1,50,4.505954604354668e-06,1,0,4773,3773,612,1612
13,4,IN,1,50,4.505954604354668e-06,1,0,6828,5631,2914,4111
14,4,TE,1,50,8.321941163168395e-06,1,0,4768,3770,617,1615
15,4,IN,1,50,8.321941163168395e-06,1,0,6825,5630,2917,4112
16,4,TE,1,50,1.1018953906086284e-05,1,0,4762,3768,623,1617
17,4,IN,1,50,1.1018953906086284e-05,1,0,6814,5621,2928,4121
18,4,TE,1,50,1.3402359850748068e-05,1,0,4758,3761,627,1624
19,4,IN,1,50,1.3402359850748068e-05,1,0,6795,5615,2947,4127
20,4,TE,1,50,1.55044306682279e-05,1,0,4746,3756,639,1629
21,4,IN,1,50,1.55044306682279e-05,1,0,6786,5611,2956,4131
22,4,TE,1,50,1.7471071247752787e-05,1,0,4741,3751,644,1634
23,4,IN,1,50,1.7471071247752787e-05,1,0,6773,5598,2969,4144
24,4,TE,1,50,1.9366859082867094e-05,1,0,4730,3746,655,1639
25,4,IN,1,50,1.9366859082867094e-05,1,0,6754,5590,2988,4152
26,4,TE,1,50,2.1228257879976858e-05,1,0,4723,3740,662,1645
27,4,IN,1,50,2.1228257879976858e-05,1,0,6740,5582,3002,4160
28,4,TE,1,50,2.3079783295543167e-05,1,0,4713,3732,672,1653
29,4,IN,1,50,2.3079783295543167e-05,1,0,6727,5572,3015,4170
30,4,TE,1,50,2.4937689210803773e-05,1,0,4705,3725,680,1660
31,4,IN,1,50,2.4937689210803773e-05,1,0,6709,5556,3033,4186
32,4,TE,1,50,2.6815016326074932e-05,1,0,4698,3715,687,1670
33,4,IN,1,50,2.6815016326074932e-05,1,0,6697,5540,3045,4202
34,4,TE,1,50,2.8720159718362152e-05,1,0,4690,3707,695,1678
35,4,IN,1,50,2.8720159718362152e-05,1,0,6684,5528,3058,4214
36,4,TE,1,50,3.066303628341213e-05,1,0,4680,3700,705,1685
37,4,IN,1,50,3.066303628341213e-05,1,0,6668,5512,3074,4230
38,4,TE,1,50,3.265147045275237e-05,1,0,4666,3693,719,1692
39,4,IN,1,50,3.265147045275237e-05,1,0,6653,5497,3089,4245
40,4,TE,1,50,3.469387050113955e-05,1,0,4653,3683,732,1702
41,4,IN,1,50,3.469387050113955e-05,1,0,6631,5477,3111,4265
42,4,TE,1,50,3.679424133474234e-05,1,0,4644,3675,741,1710
43,4,IN,1,50,3.679424133474234e-05,1,0,6605,5454,3137,4288
44,4,TE,1,50,3.896150178308387e-05,1,0,4636,3664,749,1721
45,4,IN,1,50,3.896150178308387e-05,1,0,6583,5433,3159,4309
46,4,TE,1,50,4.1201815323662365e-05,1,0,4625,3654,760,1731
47,4,IN,1,50,4.1201815323662365e-05,1,0,6560,5405,3182,4337
48,4,TE,1,50,4.3522270426320884e-05,1,0,4613,3642,772,1743
49,4,IN,1,50,4.3522270426320884e-05,1,0,6538,5382,3204,4360
50,4,TE,1,50,4.5930620654174636e-05,1,0,4601,3630,784,1755
