,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,18,TE,1,50,5.940196442901604e-07,1,0,2201,1711,253,743
1,18,IN,1,50,5.940196442901604e-07,1,0,2552,2137,1045,1460
2,18,TE,1,50,1.016535778812721e-06,1,0,2201,1711,253,743
3,18,IN,1,50,1.016535778812721e-06,1,0,2552,2137,1045,1460
4,18,TE,1,50,1.6093086668181623e-06,1,0,2201,1711,253,743
5,18,IN,1,50,1.6093086668181623e-06,1,0,2552,2137,1045,1460
6,18,TE,1,50,2.0779157985436884e-06,1,0,2201,1711,253,743
7,18,IN,1,50,2.0779157985436884e-06,1,0,2552,2137,1045,1460
8,18,TE,1,50,2.790339598377975e-06,1,0,2201,1711,253,743
9,18,IN,1,50,2.790339598377975e-06,1,0,2552,2137,1045,1460
10,18,TE,1,50,3.717084910976357e-06,1,0,2201,1711,253,743
11,18,IN,1,50,3.717084910976357e-06,1,0,2552,2137,1045,1460
12,18,TE,1,50,4.505954604354668e-06,1,0,2201,1711,253,743
13,18,IN,1,50,4.505954604354668e-06,1,0,2552,2137,1045,1460
14,18,TE,1,50,8.321941163168395e-06,1,0,2201,1711,253,743
15,18,IN,1,50,8.321941163168395e-06,1,0,2548,2136,1049,1461
16,18,TE,1,50,1.1018953906086284e-05,1,0,2200,1708,254,746
17,18,IN,1,50,1.1018953906086284e-05,1,0,2540,2134,1057,1463
18,18,TE,1,50,1.3402359850748068e-05,1,0,2197,1708,257,746
19,18,IN,1,50,1.3402359850748068e-05,1,0,2536,2131,1061,1466
20,18,TE,1,50,1.55044306682279e-05,1,0,2195,1706,259,748
21,18,IN,1,50,1.55044306682279e-05,1,0,2525,2126,1072,1471
22,18,TE,1,50,1.7471071247752787e-05,1,0,2193,1702,261,752
23,18,IN,1,50,1.7471071247752787e-05,1,0,2525,2121,1072,1476
24,18,TE,1,50,1.9366859082867094e-05,1,0,2185,1699,269,755
25,18,IN,1,50,1.9366859082867094e-05,1,0,2516,2119,1081,1478
26,18,TE,1,50,2.1228257879976858e-05,1,0,2179,1692,275,762
27,18,IN,1,50,2.1228257879976858e-05,1,0,2509,2112,1088,1485
28,18,TE,1,50,2.3079783295543167e-05,1,0,2173,1690,281,764
29,18,IN,1,50,2.3079783295543167e-05,1,0,2502,2107,1095,1490
30,18,TE,1,50,2.4937689210803773e-05,1,0,2171,1685,283,769
31,18,IN,1,50,2.4937689210803773e-05,1,0,2491,2103,1106,1494
32,18,TE,1,50,2.6815016326074932e-05,1,0,2165,1678,289,776
33,18,IN,1,50,2.6815016326074932e-05,1,0,2480,2095,1117,1502
34,18,TE,1,50,2.8720159718362152e-05,1,0,2160,1676,294,778
35,18,IN,1,50,2.8720159718362152e-05,1,0,2473,2086,1124,1511
36,18,TE,1,50,3.066303628341213e-05,1,0,2157,1676,297,778
37,18,IN,1,50,3.066303628341213e-05,1,0,2469,2076,1128,1521
38,18,TE,1,50,3.265147045275237e-05,1,0,2153,1672,301,782
39,18,IN,1,50,3.265147045275237e-05,1,0,2462,2070,1135,1527
40,18,TE,1,50,3.469387050113955e-05,1,0,2148,1667,306,787
41,18,IN,1,50,3.469387050113955e-05,1,0,2456,2058,1141,1539
42,18,TE,1,50,3.679424133474234e-05,1,0,2144,1665,310,789
43,18,IN,1,50,3.679424133474234e-05,1,0,2449,2046,1148,1551
44,18,TE,1,50,3.896150178308387e-05,1,0,2138,1658,316,796
45,18,IN,1,50,3.896150178308387e-05,1,0,2442,2038,1155,1559
46,18,TE,1,50,4.1201815323662365e-05,1,0,2136,1652,318,802
47,18,IN,1,50,4.1201815323662365e-05,1,0,2434,2029,1163,1568
48,18,TE,1,50,4.3522270426320884e-05,1,0,2129,1643,325,811
49,18,IN,1,50,4.3522270426320884e-05,1,0,2424,2021,1173,1576
50,18,TE,1,50,4.5930620654174636e-05,1,0,2124,1641,330,813
51,18,IN,1,50,4.5930620654174636e-05,1,0,2412,2011,1185,1586
52,18,TE,1,50,4.8430748910933426e-05,1,0,2113,1635,341,819
53,18,IN,1,50,4.8430748910933426e-05,1,0,2400,2000,1197,1597
54,18,TE,1,50,5.103157420234897e-05,1,0,2103,1624,351,830
55,18,IN,1,50,5.103157420234897e-05,1,0,2388,1985,1209,1612
56,18,TE,1,50,5.373863956935208e-05,1,0,2097,1618,357,836
57,18,IN,1,50,5.373863956935208e-05,1,0,2385,1971,1212,1626
58,18,TE,1,50,5.6558347537972355e-05,1,0,2090,1614,364,840
59,18,IN,1,50,5.6558347537972355e-05,1,0,2376,1958,1221,1639
60,18,TE,1,50,5.9503553162298034e-05,1,0,2078,1606,376,848
61,18,IN,1,50,5.9503553162298034e-05,1,0,2367,1943,1230,1654
62,18,TE,1,50,6.258088252872146e-05,1,0,2071,1598,383,856
63,18,IN,1,50,6.258088252872146e-05,1,0,2355,1928,1242,1669
64,18,TE,1,50,6.579744633126796e-05,1,0,2063,1592,391,862
65,18,IN,1,50,6.579744633126796e-05,1,0,2346,1912,1251,1685
66,18,TE,1,50,6.916279424208485e-05,1,0,2052,1581,402,873
67,18,IN,1,50,6.916279424208485e-05,1,0,2336,1896,1261,1701
68,18,TE,1,50,7.26826372011691e-05,1,0,2045,1570,409,884
69,18,IN,1,50,7.26826372011691e-05,1,0,2327,1886,1270,1711
70,18,TE,1,50,7.637262516287333e-05,1,0,2037,1561,417,893
71,18,IN,1,50,7.637262516287333e-05,1,0,2318,1868,1279,1729
72,18,TE,1,50,8.02413126351504e-05,1,0,2026,1549,428,905
73,18,IN,1,50,8.02413126351504e-05,1,0,2306,1848,1291,1749
74,18,TE,1,50,8.429298837344815e-05,1,0,2019,1539,435,915
75,18,IN,1,50,8.429298837344815e-05,1,0,2293,1824,1304,1773
76,18,TE,1,50,8.854082809258606e-05,1,0,2004,1525,450,929
77,18,IN,1,50,8.854082809258606e-05,1,0,2280,1802,1317,1795
78,18,TE,1,50,9.29962951204289e-05,1,0,1991,1519,463,935
79,18,IN,1,50,9.29962951204289e-05,1,0,2265,1779,1332,1818
80,18,TE,1,50,9.76699825394582e-05,1,0,1983,1507,471,947
81,18,IN,1,50,9.76699825394582e-05,1,0,2249,1760,1348,1837
82,18,TE,1,50,0.00010257607577622926,1,0,1971,1491,483,963
83,18,IN,1,50,0.00010257607577622926,1,0,2232,1733,1365,1864
84,18,TE,1,50,0.00010772623633702747,1,0,1963,1476,491,978
85,18,IN,1,50,0.00010772623633702747,1,0,2223,1717,1374,1880
86,18,TE,1,50,0.00011312761002080568,1,0,1955,1462,499,992
87,18,IN,1,50,0.00011312761002080568,1,0,2214,1700,1383,1897
88,18,TE,1,50,0.00011879367445999373,1,0,1944,1451,510,1003
89,18,IN,1,50,0.00011879367445999373,1,0,2198,1676,1399,1921
90,18,TE,1,50,0.00012474516769543696,1,0,1935,1429,519,1025
91,18,IN,1,50,0.00012474516769543696,1,0,2179,1651,1418,1946
92,18,TE,1,50,0.00013098843728808054,1,0,1924,1416,530,1038
93,18,IN,1,50,0.00013098843728808054,1,0,2169,1625,1428,1972
94,18,TE,1,50,0.00013754133996373067,1,0,1909,1403,545,1051
95,18,IN,1,50,0.00013754133996373067,1,0,2155,1603,1442,1994
96,18,TE,1,50,0.0001444071882724529,1,0,1901,1391,553,1063
97,18,IN,1,50,0.0001444071882724529,1,0,2145,1580,1452,2017
98,18,TE,1,50,0.00015160583959884986,1,0,1893,1378,561,1076
99,18,IN,1,50,0.00015160583959884986,1,0,2131,1548,1466,2049
100,18,TE,1,50,0.00015916267128997393,1,0,1872,1353,582,1101
101,18,IN,1,50,0.00015916267128997393,1,0,2121,1525,1476,2072
102,18,TE,1,50,0.00016708290049631782,1,0,1859,1338,595,1116
103,18,IN,1,50,0.00016708290049631782,1,0,2104,1499,1493,2098
104,18,TE,1,50,0.00017538682979210748,1,0,1848,1315,606,1139
105,18,IN,1,50,0.00017538682979210748,1,0,2090,1471,1507,2126
106,18,TE,1,50,0.00018410010542503679,1,0,1835,1300,619,1154
107,18,IN,1,50,0.00018410010542503679,1,0,2070,1447,1527,2150
108,18,TE,1,50,0.00019322733034771644,1,0,1818,1282,636,1172
109,18,IN,1,50,0.00019322733034771644,1,0,2050,1425,1547,2172
110,18,TE,1,50,0.00020280518574089453,1,0,1803,1264,651,1190
