,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,5,TE,1,50,5.940196442901604e-07,1,0,5860,4667,719,1912
1,5,IN,1,50,5.940196442901604e-07,1,0,7205,5963,2877,4119
2,5,TE,1,50,1.016535778812721e-06,1,0,5860,4667,719,1912
3,5,IN,1,50,1.016535778812721e-06,1,0,7205,5963,2877,4119
4,5,TE,1,50,1.6093086668181623e-06,1,0,5860,4667,719,1912
5,5,IN,1,50,1.6093086668181623e-06,1,0,7205,5963,2877,4119
6,5,TE,1,50,2.0779157985436884e-06,1,0,5860,4667,719,1912
7,5,IN,1,50,2.0779157985436884e-06,1,0,7205,5963,2877,4119
8,5,TE,1,50,2.790339598377975e-06,1,0,5860,4667,719,1912
9,5,IN,1,50,2.790339598377975e-06,1,0,7205,5963,2877,4119
10,5,TE,1,50,3.717084910976357e-06,1,0,5860,4667,719,1912
11,5,IN,1,50,3.717084910976357e-06,1,0,7205,5963,2877,4119
12,5,TE,1,50,4.505954604354668e-06,1,0,5859,4667,720,1912
13,5,IN,1,50,4.505954604354668e-06,1,0,7203,5963,2879,4119
14,5,TE,1,50,8.321941163168395e-06,1,0,5856,4659,723,1920
15,5,IN,1,50,8.321941163168395e-06,1,0,7198,5959,2884,4123
16,5,TE,1,50,1.1018953906086284e-05,1,0,5850,4651,729,1928
17,5,IN,1,50,1.1018953906086284e-05,1,0,7179,5949,2903,4133
18,5,TE,1,50,1.3402359850748068e-05,1,0,5839,4645,740,1934
19,5,IN,1,50,1.3402359850748068e-05,1,0,7158,5934,2924,4148
20,5,TE,1,50,1.55044306682279e-05,1,0,5823,4632,756,1947
21,5,IN,1,50,1.55044306682279e-05,1,0,7140,5926,2942,4156
22,5,TE,1,50,1.7471071247752787e-05,1,0,5808,4624,771,1955
23,5,IN,1,50,1.7471071247752787e-05,1,0,7131,5917,2951,4165
24,5,TE,1,50,1.9366859082867094e-05,1,0,5795,4609,784,1970
25,5,IN,1,50,1.9366859082867094e-05,1,0,7114,5906,2968,4176
26,5,TE,1,50,2.1228257879976858e-05,1,0,5784,4597,795,1982
27,5,IN,1,50,2.1228257879976858e-05,1,0,7100,5889,2982,4193
28,5,TE,1,50,2.3079783295543167e-05,1,0,5770,4581,809,1998
29,5,IN,1,50,2.3079783295543167e-05,1,0,7077,5869,3005,4213
30,5,TE,1,50,2.4937689210803773e-05,1,0,5754,4569,825,2010
31,5,IN,1,50,2.4937689210803773e-05,1,0,7053,5849,3029,4233
32,5,TE,1,50,2.6815016326074932e-05,1,0,5738,4552,841,2027
33,5,IN,1,50,2.6815016326074932e-05,1,0,7043,5826,3039,4256
34,5,TE,1,50,2.8720159718362152e-05,1,0,5721,4538,858,2041
35,5,IN,1,50,2.8720159718362152e-05,1,0,7016,5810,3066,4272
36,5,TE,1,50,3.066303628341213e-05,1,0,5699,4522,880,2057
37,5,IN,1,50,3.066303628341213e-05,1,0,7005,5792,3077,4290
38,5,TE,1,50,3.265147045275237e-05,1,0,5686,4500,893,2079
39,5,IN,1,50,3.265147045275237e-05,1,0,6978,5772,3104,4310
40,5,TE,1,50,3.469387050113955e-05,1,0,5676,4489,903,2090
41,5,IN,1,50,3.469387050113955e-05,1,0,6956,5749,3126,4333
42,5,TE,1,50,3.679424133474234e-05,1,0,5653,4480,926,2099
43,5,IN,1,50,3.679424133474234e-05,1,0,6940,5729,3142,4353
44,5,TE,1,50,3.896150178308387e-05,1,0,5636,4464,943,2115
45,5,IN,1,50,3.896150178308387e-05,1,0,6932,5700,3150,4382
46,5,TE,1,50,4.1201815323662365e-05,1,0,5625,4443,954,2136
47,5,IN,1,50,4.1201815323662365e-05,1,0,6904,5683,3178,4399
48,5,TE,1,50,4.3522270426320884e-05,1,0,5610,4423,969,2156
49,5,IN,1,50,4.3522270426320884e-05,1,0,6886,5650,3196,4432
50,5,TE,1,50,4.5930620654174636e-05,1,0,5588,4400,991,2179
51,5,IN,1,50,4.5930620654174636e-05,1,0,6856,5624,3226,4458
52,5,TE,1,50,4.8430748910933426e-05,1,0,5566,4382,1013,2197
53,5,IN,1,50,4.8430748910933426e-05,1,0,6833,5594,3249,4488
54,5,TE,1,50,5.103157420234897e-05,1,0,5542,4362,1037,2217
55,5,IN,1,50,5.103157420234897e-05,1,0,6800,5556,3282,4526
56,5,TE,1,50,5.373863956935208e-05,1,0,5522,4340,1057,2239
57,5,IN,1,50,5.373863956935208e-05,1,0,6768,5513,3314,4569
58,5,TE,1,50,5.6558347537972355e-05,1,0,5500,4321,1079,2258
59,5,IN,1,50,5.6558347537972355e-05,1,0,6742,5479,3340,4603
60,5,TE,1,50,5.9503553162298034e-05,1,0,5476,4290,1103,2289
61,5,IN,1,50,5.9503553162298034e-05,1,0,6714,5435,3368,4647
62,5,TE,1,50,6.258088252872146e-05,1,0,5448,4269,1131,2310
63,5,IN,1,50,6.258088252872146e-05,1,0,6688,5402,3394,4680
64,5,TE,1,50,6.579744633126796e-05,1,0,5425,4246,1154,2333
65,5,IN,1,50,6.579744633126796e-05,1,0,6665,5365,3417,4717
66,5,TE,1,50,6.916279424208485e-05,1,0,5404,4219,1175,2360
67,5,IN,1,50,6.916279424208485e-05,1,0,6633,5327,3449,4755
68,5,TE,1,50,7.26826372011691e-05,1,0,5385,4185,1194,2394
69,5,IN,1,50,7.26826372011691e-05,1,0,6587,5286,3495,4796
70,5,TE,1,50,7.637262516287333e-05,1,0,5353,4164,1226,2415
71,5,IN,1,50,7.637262516287333e-05,1,0,6562,5228,3520,4854
72,5,TE,1,50,8.02413126351504e-05,1,0,5321,4134,1258,2445
73,5,IN,1,50,8.02413126351504e-05,1,0,6538,5189,3544,4893
74,5,TE,1,50,8.429298837344815e-05,1,0,5299,4118,1280,2461
75,5,IN,1,50,8.429298837344815e-05,1,0,6511,5149,3571,4933
76,5,TE,1,50,8.854082809258606e-05,1,0,5269,4093,1310,2486
77,5,IN,1,50,8.854082809258606e-05,1,0,6476,5110,3606,4972
78,5,TE,1,50,9.29962951204289e-05,1,0,5240,4066,1339,2513
79,5,IN,1,50,9.29962951204289e-05,1,0,6449,5062,3633,5020
80,5,TE,1,50,9.76699825394582e-05,1,0,5205,4036,1374,2543
81,5,IN,1,50,9.76699825394582e-05,1,0,6413,5010,3669,5072
82,5,TE,1,50,0.00010257607577622926,1,0,5182,3998,1397,2581
83,5,IN,1,50,0.00010257607577622926,1,0,6383,4947,3699,5135
84,5,TE,1,50,0.00010772623633702747,1,0,5160,3966,1419,2613
85,5,IN,1,50,0.00010772623633702747,1,0,6358,4895,3724,5187
86,5,TE,1,50,0.00011312761002080568,1,0,5133,3927,1446,2652
87,5,IN,1,50,0.00011312761002080568,1,0,6328,4842,3754,5240
88,5,TE,1,50,0.00011879367445999373,1,0,5107,3893,1472,2686
89,5,IN,1,50,0.00011879367445999373,1,0,6300,4782,3782,5300
90,5,TE,1,50,0.00012474516769543696,1,0,5068,3849,1511,2730
91,5,IN,1,50,0.00012474516769543696,1,0,6265,4712,3817,5370
92,5,TE,1,50,0.00013098843728808054,1,0,5032,3802,1547,2777
93,5,IN,1,50,0.00013098843728808054,1,0,6225,4655,3857,5427
94,5,TE,1,50,0.00013754133996373067,1,0,5003,3759,1576,2820
95,5,IN,1,50,0.00013754133996373067,1,0,6184,4588,3898,5494
96,5,TE,1,50,0.0001444071882724529,1,0,4972,3721,1607,2858
97,5,IN,1,50,0.0001444071882724529,1,0,6151,4540,3931,5542
98,5,TE,1,50,0.00015160583959884986,1,0,4944,3670,1635,2909
99,5,IN,1,50,0.00015160583959884986,1,0,6108,4472,3974,5610
100,5,TE,1,50,0.00015916267128997393,1,0,4912,3625,1667,2954
101,5,IN,1,50,0.00015916267128997393,1,0,6073,4420,4009,5662
102,5,TE,1,50,0.00016708290049631782,1,0,4883,3570,1696,3009
103,5,IN,1,50,0.00016708290049631782,1,0,6050,4349,4032,5733
104,5,TE,1,50,0.00017538682979210748,1,0,4855,3520,1724,3059
105,5,IN,1,50,0.00017538682979210748,1,0,6016,4268,4066,5814
106,5,TE,1,50,0.00018410010542503679,1,0,4827,3474,1752,3105
107,5,IN,1,50,0.00018410010542503679,1,0,5979,4191,4103,5891
108,5,TE,1,50,0.00019322733034771644,1,0,4793,3425,1786,3154
109,5,IN,1,50,0.00019322733034771644,1,0,5944,4126,4138,5956
110,5,TE,1,50,0.00020280518574089453,1,0,4764,3373,1815,3206
111,5,IN,1,50,0.00020280518574089453,1,0,5911,4058,4171,6024
112,5,TE,1,50,0.0002128585827462562,1,0,4730,3318,1849,3261
113,5,IN,1,50,0.0002128585827462562,1,0,5861,3981,4221,6101
114,5,TE,1,50,0.00022340147254313843,1,0,4688,3266,1891,3313
115,5,IN,1,50,0.00022340147254313843,1,0,5831,3911,4251,6171
116,5,TE,1,50,0.00023447614976222352,1,0,4656,3208,1923,3371
117,5,IN,1,50,0.00023447614976222352,1,0,5793,3846,4289,6236
118,5,TE,1,50,0.00024612108265081097,1,0,4615,3158,1964,3421
119,5,IN,1,50,0.00024612108265081097,1,0,5756,3757,4326,6325
120,5,TE,1,50,0.0002583488740638875,1,0,4586,3108,1993,3471
121,5,IN,1,50,0.0002583488740638875,1,0,5715,3681,4367,6401
122,5,TE,1,50,0.00027122801689172,1,0,4559,3061,2020,3518
123,5,IN,1,50,0.00027122801689172,1,0,5663,3618,4419,6464
124,5,TE,1,50,0.0002847942861920343,1,0,4503,2997,2076,3582
125,5,IN,1,50,0.0002847942861920343,1,0,5625,3535,4457,6547
126,5,TE,1,50,0.00029909067699278877,1,0,4466,2932,2113,3647
127,5,IN,1,50,0.00029909067699278877,1,0,5585,3469,4497,6613
128,5,TE,1,50,0.0003141848512753782,1,0,4424,2862,2155,3717
129,5,IN,1,50,0.0003141848512753782,1,0,5542,3392,4540,6690
130,5,TE,1,50,0.0003301293440520337,1,0,4395,2807,2184,3772
131,5,IN,1,50,0.0003301293440520337,1,0,5491,3316,4591,6766
