,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,14,TE,1,50,5.940196442901604e-07,1,0,3690,2899,457,1248
1,14,IN,1,50,5.940196442901604e-07,1,0,3857,3242,1473,2088
2,14,TE,1,50,1.016535778812721e-06,1,0,3690,2899,457,1248
3,14,IN,1,50,1.016535778812721e-06,1,0,3857,3242,1473,2088
4,14,TE,1,50,1.6093086668181623e-06,1,0,3690,2899,457,1248
5,14,IN,1,50,1.6093086668181623e-06,1,0,3857,3242,1473,2088
6,14,TE,1,50,2.0779157985436884e-06,1,0,3690,2899,457,1248
7,14,IN,1,50,2.0779157985436884e-06,1,0,3857,3242,1473,2088
8,14,TE,1,50,2.790339598377975e-06,1,0,3690,2899,457,1248
9,14,IN,1,50,2.790339598377975e-06,1,0,3857,3242,1473,2088
10,14,TE,1,50,3.717084910976357e-06,1,0,3690,2899,457,1248
11,14,IN,1,50,3.717084910976357e-06,1,0,3857,3242,1473,2088
12,14,TE,1,50,4.505954604354668e-06,1,0,3689,2899,458,1248
13,14,IN,1,50,4.505954604354668e-06,1,0,3857,3242,1473,2088
14,14,TE,1,50,8.321941163168395e-06,1,0,3682,2896,465,1251
15,14,IN,1,50,8.321941163168395e-06,1,0,3855,3240,1475,2090
16,14,TE,1,50,1.1018953906086284e-05,1,0,3673,2891,474,1256
17,14,IN,1,50,1.1018953906086284e-05,1,0,3847,3237,1483,2093
18,14,TE,1,50,1.3402359850748068e-05,1,0,3661,2886,486,1261
19,14,IN,1,50,1.3402359850748068e-05,1,0,3834,3230,1496,2100
20,14,TE,1,50,1.55044306682279e-05,1,0,3656,2876,491,1271
21,14,IN,1,50,1.55044306682279e-05,1,0,3826,3224,1504,2106
22,14,TE,1,50,1.7471071247752787e-05,1,0,3644,2865,503,1282
23,14,IN,1,50,1.7471071247752787e-05,1,0,3822,3217,1508,2113
24,14,TE,1,50,1.9366859082867094e-05,1,0,3634,2856,513,1291
25,14,IN,1,50,1.9366859082867094e-05,1,0,3809,3206,1521,2124
26,14,TE,1,50,2.1228257879976858e-05,1,0,3618,2850,529,1297
27,14,IN,1,50,2.1228257879976858e-05,1,0,3795,3193,1535,2137
28,14,TE,1,50,2.3079783295543167e-05,1,0,3609,2838,538,1309
29,14,IN,1,50,2.3079783295543167e-05,1,0,3783,3185,1547,2145
30,14,TE,1,50,2.4937689210803773e-05,1,0,3595,2820,552,1327
31,14,IN,1,50,2.4937689210803773e-05,1,0,3766,3173,1564,2157
32,14,TE,1,50,2.6815016326074932e-05,1,0,3581,2808,566,1339
33,14,IN,1,50,2.6815016326074932e-05,1,0,3754,3162,1576,2168
34,14,TE,1,50,2.8720159718362152e-05,1,0,3565,2796,582,1351
35,14,IN,1,50,2.8720159718362152e-05,1,0,3743,3149,1587,2181
36,14,TE,1,50,3.066303628341213e-05,1,0,3556,2783,591,1364
37,14,IN,1,50,3.066303628341213e-05,1,0,3733,3143,1597,2187
38,14,TE,1,50,3.265147045275237e-05,1,0,3544,2770,603,1377
39,14,IN,1,50,3.265147045275237e-05,1,0,3713,3131,1617,2199
40,14,TE,1,50,3.469387050113955e-05,1,0,3523,2754,624,1393
41,14,IN,1,50,3.469387050113955e-05,1,0,3698,3113,1632,2217
42,14,TE,1,50,3.679424133474234e-05,1,0,3504,2743,643,1404
43,14,IN,1,50,3.679424133474234e-05,1,0,3685,3093,1645,2237
44,14,TE,1,50,3.896150178308387e-05,1,0,3484,2727,663,1420
45,14,IN,1,50,3.896150178308387e-05,1,0,3674,3074,1656,2256
46,14,TE,1,50,4.1201815323662365e-05,1,0,3462,2715,685,1432
47,14,IN,1,50,4.1201815323662365e-05,1,0,3664,3054,1666,2276
48,14,TE,1,50,4.3522270426320884e-05,1,0,3451,2702,696,1445
49,14,IN,1,50,4.3522270426320884e-05,1,0,3646,3043,1684,2287
50,14,TE,1,50,4.5930620654174636e-05,1,0,3427,2686,720,1461
51,14,IN,1,50,4.5930620654174636e-05,1,0,3634,3021,1696,2309
52,14,TE,1,50,4.8430748910933426e-05,1,0,3408,2672,739,1475
53,14,IN,1,50,4.8430748910933426e-05,1,0,3617,3001,1713,2329
54,14,TE,1,50,5.103157420234897e-05,1,0,3394,2655,753,1492
55,14,IN,1,50,5.103157420234897e-05,1,0,3605,2989,1725,2341
56,14,TE,1,50,5.373863956935208e-05,1,0,3374,2641,773,1506
57,14,IN,1,50,5.373863956935208e-05,1,0,3590,2972,1740,2358
58,14,TE,1,50,5.6558347537972355e-05,1,0,3346,2615,801,1532
59,14,IN,1,50,5.6558347537972355e-05,1,0,3562,2959,1768,2371
60,14,TE,1,50,5.9503553162298034e-05,1,0,3330,2599,817,1548
61,14,IN,1,50,5.9503553162298034e-05,1,0,3545,2931,1785,2399
