,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,9,TE,1,50,5.940196442901604e-07,1,0,3868,2975,449,1342
1,9,IN,1,50,5.940196442901604e-07,1,0,4470,3694,1805,2581
2,9,TE,1,50,1.016535778812721e-06,1,0,3868,2975,449,1342
3,9,IN,1,50,1.016535778812721e-06,1,0,4470,3694,1805,2581
4,9,TE,1,50,1.6093086668181623e-06,1,0,3868,2975,449,1342
5,9,IN,1,50,1.6093086668181623e-06,1,0,4470,3694,1805,2581
6,9,TE,1,50,2.0779157985436884e-06,1,0,3868,2975,449,1342
7,9,IN,1,50,2.0779157985436884e-06,1,0,4470,3694,1805,2581
8,9,TE,1,50,2.790339598377975e-06,1,0,3868,2975,449,1342
9,9,IN,1,50,2.790339598377975e-06,1,0,4470,3694,1805,2581
10,9,TE,1,50,3.717084910976357e-06,1,0,3868,2975,449,1342
11,9,IN,1,50,3.717084910976357e-06,1,0,4470,3694,1805,2581
12,9,TE,1,50,4.505954604354668e-06,1,0,3866,2975,451,1342
13,9,IN,1,50,4.505954604354668e-06,1,0,4469,3694,1806,2581
14,9,TE,1,50,8.321941163168395e-06,1,0,3861,2974,456,1343
15,9,IN,1,50,8.321941163168395e-06,1,0,4462,3687,1813,2588
16,9,TE,1,50,1.1018953906086284e-05,1,0,3850,2966,467,1351
17,9,IN,1,50,1.1018953906086284e-05,1,0,4453,3677,1822,2598
18,9,TE,1,50,1.3402359850748068e-05,1,0,3838,2956,479,1361
19,9,IN,1,50,1.3402359850748068e-05,1,0,4440,3660,1835,2615
20,9,TE,1,50,1.55044306682279e-05,1,0,3821,2946,496,1371
21,9,IN,1,50,1.55044306682279e-05,1,0,4418,3651,1857,2624
22,9,TE,1,50,1.7471071247752787e-05,1,0,3806,2930,511,1387
23,9,IN,1,50,1.7471071247752787e-05,1,0,4402,3633,1873,2642
24,9,TE,1,50,1.9366859082867094e-05,1,0,3794,2913,523,1404
25,9,IN,1,50,1.9366859082867094e-05,1,0,4392,3616,1883,2659
26,9,TE,1,50,2.1228257879976858e-05,1,0,3782,2892,535,1425
27,9,IN,1,50,2.1228257879976858e-05,1,0,4378,3603,1897,2672
28,9,TE,1,50,2.3079783295543167e-05,1,0,3770,2877,547,1440
29,9,IN,1,50,2.3079783295543167e-05,1,0,4361,3591,1914,2684
30,9,TE,1,50,2.4937689210803773e-05,1,0,3750,2866,567,1451
31,9,IN,1,50,2.4937689210803773e-05,1,0,4342,3577,1933,2698
32,9,TE,1,50,2.6815016326074932e-05,1,0,3731,2842,586,1475
33,9,IN,1,50,2.6815016326074932e-05,1,0,4325,3564,1950,2711
34,9,TE,1,50,2.8720159718362152e-05,1,0,3706,2826,611,1491
35,9,IN,1,50,2.8720159718362152e-05,1,0,4312,3550,1963,2725
36,9,TE,1,50,3.066303628341213e-05,1,0,3686,2804,631,1513
37,9,IN,1,50,3.066303628341213e-05,1,0,4292,3531,1983,2744
38,9,TE,1,50,3.265147045275237e-05,1,0,3667,2789,650,1528
