,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,16,TE,1,50,5.940196442901604e-07,1,0,3996,3198,433,1231
1,16,IN,1,50,5.940196442901604e-07,1,0,3359,2697,1103,1765
2,16,TE,1,50,1.016535778812721e-06,1,0,3996,3198,433,1231
3,16,IN,1,50,1.016535778812721e-06,1,0,3359,2697,1103,1765
4,16,TE,1,50,1.6093086668181623e-06,1,0,3996,3198,433,1231
5,16,IN,1,50,1.6093086668181623e-06,1,0,3359,2697,1103,1765
6,16,TE,1,50,2.0779157985436884e-06,1,0,3996,3198,433,1231
7,16,IN,1,50,2.0779157985436884e-06,1,0,3359,2697,1103,1765
8,16,TE,1,50,2.790339598377975e-06,1,0,3996,3198,433,1231
9,16,IN,1,50,2.790339598377975e-06,1,0,3359,2697,1103,1765
10,16,TE,1,50,3.717084910976357e-06,1,0,3996,3198,433,1231
11,16,IN,1,50,3.717084910976357e-06,1,0,3359,2697,1103,1765
12,16,TE,1,50,4.505954604354668e-06,1,0,3996,3198,433,1231
13,16,IN,1,50,4.505954604354668e-06,1,0,3359,2697,1103,1765
14,16,TE,1,50,8.321941163168395e-06,1,0,3991,3188,438,1241
15,16,IN,1,50,8.321941163168395e-06,1,0,3352,2691,1110,1771
16,16,TE,1,50,1.1018953906086284e-05,1,0,3972,3174,457,1255
17,16,IN,1,50,1.1018953906086284e-05,1,0,3328,2681,1134,1781
18,16,TE,1,50,1.3402359850748068e-05,1,0,3956,3159,473,1270
19,16,IN,1,50,1.3402359850748068e-05,1,0,3313,2671,1149,1791
20,16,TE,1,50,1.55044306682279e-05,1,0,3929,3139,500,1290
21,16,IN,1,50,1.55044306682279e-05,1,0,3295,2661,1167,1801
22,16,TE,1,50,1.7471071247752787e-05,1,0,3905,3114,524,1315
23,16,IN,1,50,1.7471071247752787e-05,1,0,3281,2652,1181,1810
24,16,TE,1,50,1.9366859082867094e-05,1,0,3880,3098,549,1331
25,16,IN,1,50,1.9366859082867094e-05,1,0,3264,2642,1198,1820
26,16,TE,1,50,2.1228257879976858e-05,1,0,3860,3080,569,1349
27,16,IN,1,50,2.1228257879976858e-05,1,0,3248,2627,1214,1835
28,16,TE,1,50,2.3079783295543167e-05,1,0,3844,3057,585,1372
29,16,IN,1,50,2.3079783295543167e-05,1,0,3232,2615,1230,1847
30,16,TE,1,50,2.4937689210803773e-05,1,0,3818,3032,611,1397
31,16,IN,1,50,2.4937689210803773e-05,1,0,3221,2602,1241,1860
32,16,TE,1,50,2.6815016326074932e-05,1,0,3788,3012,641,1417
33,16,IN,1,50,2.6815016326074932e-05,1,0,3201,2582,1261,1880
34,16,TE,1,50,2.8720159718362152e-05,1,0,3764,2978,665,1451
35,16,IN,1,50,2.8720159718362152e-05,1,0,3177,2568,1285,1894
36,16,TE,1,50,3.066303628341213e-05,1,0,3728,2943,701,1486
37,16,IN,1,50,3.066303628341213e-05,1,0,3155,2550,1307,1912
38,16,TE,1,50,3.265147045275237e-05,1,0,3693,2918,736,1511
39,16,IN,1,50,3.265147045275237e-05,1,0,3131,2538,1331,1924
40,16,TE,1,50,3.469387050113955e-05,1,0,3662,2894,767,1535
41,16,IN,1,50,3.469387050113955e-05,1,0,3116,2523,1346,1939
42,16,TE,1,50,3.679424133474234e-05,1,0,3634,2866,795,1563
43,16,IN,1,50,3.679424133474234e-05,1,0,3092,2510,1370,1952
44,16,TE,1,50,3.896150178308387e-05,1,0,3607,2836,822,1593
45,16,IN,1,50,3.896150178308387e-05,1,0,3075,2486,1387,1976
46,16,TE,1,50,4.1201815323662365e-05,1,0,3571,2810,858,1619
47,16,IN,1,50,4.1201815323662365e-05,1,0,3062,2461,1400,2001
48,16,TE,1,50,4.3522270426320884e-05,1,0,3545,2769,884,1660
49,16,IN,1,50,4.3522270426320884e-05,1,0,3042,2435,1420,2027
50,16,TE,1,50,4.5930620654174636e-05,1,0,3514,2738,915,1691
51,16,IN,1,50,4.5930620654174636e-05,1,0,3012,2408,1450,2054
52,16,TE,1,50,4.8430748910933426e-05,1,0,3484,2704,945,1725
53,16,IN,1,50,4.8430748910933426e-05,1,0,2987,2384,1475,2078
54,16,TE,1,50,5.103157420234897e-05,1,0,3462,2670,967,1759
55,16,IN,1,50,5.103157420234897e-05,1,0,2966,2351,1496,2111
56,16,TE,1,50,5.373863956935208e-05,1,0,3427,2631,1002,1798
57,16,IN,1,50,5.373863956935208e-05,1,0,2949,2338,1513,2124
58,16,TE,1,50,5.6558347537972355e-05,1,0,3392,2599,1037,1830
59,16,IN,1,50,5.6558347537972355e-05,1,0,2928,2314,1534,2148
60,16,TE,1,50,5.9503553162298034e-05,1,0,3363,2577,1066,1852
61,16,IN,1,50,5.9503553162298034e-05,1,0,2907,2290,1555,2172
62,16,TE,1,50,6.258088252872146e-05,1,0,3327,2548,1102,1881
63,16,IN,1,50,6.258088252872146e-05,1,0,2887,2266,1575,2196
