,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,7,TE,1,50,5.940196442901604e-07,1,0,4985,3983,650,1652
1,7,IN,1,50,5.940196442901604e-07,1,0,6624,5458,2615,3781
2,7,TE,1,50,1.016535778812721e-06,1,0,4985,3983,650,1652
3,7,IN,1,50,1.016535778812721e-06,1,0,6624,5458,2615,3781
4,7,TE,1,50,1.6093086668181623e-06,1,0,4985,3983,650,1652
5,7,IN,1,50,1.6093086668181623e-06,1,0,6624,5458,2615,3781
6,7,TE,1,50,2.0779157985436884e-06,1,0,4985,3983,650,1652
7,7,IN,1,50,2.0779157985436884e-06,1,0,6624,5458,2615,3781
8,7,TE,1,50,2.790339598377975e-06,1,0,4985,3983,650,1652
9,7,IN,1,50,2.790339598377975e-06,1,0,6624,5458,2615,3781
10,7,TE,1,50,3.717084910976357e-06,1,0,4985,3983,650,1652
11,7,IN,1,50,3.717084910976357e-06,1,0,6624,5458,2615,3781
12,7,TE,1,50,4.505954604354668e-06,1,0,4984,3982,651,1653
13,7,IN,1,50,4.505954604354668e-06,1,0,6624,5458,2615,3781
14,7,TE,1,50,8.321941163168395e-06,1,0,4981,3978,654,1657
15,7,IN,1,50,8.321941163168395e-06,1,0,6618,5454,2621,3785
16,7,TE,1,50,1.1018953906086284e-05,1,0,4972,3975,663,1660
17,7,IN,1,50,1.1018953906086284e-05,1,0,6605,5445,2634,3794
18,7,TE,1,50,1.3402359850748068e-05,1,0,4961,3963,674,1672
19,7,IN,1,50,1.3402359850748068e-05,1,0,6594,5433,2645,3806
20,7,TE,1,50,1.55044306682279e-05,1,0,4947,3949,688,1686
21,7,IN,1,50,1.55044306682279e-05,1,0,6580,5413,2659,3826
22,7,TE,1,50,1.7471071247752787e-05,1,0,4932,3936,703,1699
23,7,IN,1,50,1.7471071247752787e-05,1,0,6557,5401,2682,3838
24,7,TE,1,50,1.9366859082867094e-05,1,0,4916,3913,719,1722
25,7,IN,1,50,1.9366859082867094e-05,1,0,6534,5386,2705,3853
26,7,TE,1,50,2.1228257879976858e-05,1,0,4894,3902,741,1733
27,7,IN,1,50,2.1228257879976858e-05,1,0,6510,5366,2729,3873
28,7,TE,1,50,2.3079783295543167e-05,1,0,4880,3890,755,1745
29,7,IN,1,50,2.3079783295543167e-05,1,0,6491,5352,2748,3887
