,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,20,TE,1,50,5.940196442901604e-07,1,0,2578,2039,254,793
1,20,IN,1,50,5.940196442901604e-07,1,0,2556,2147,823,1232
2,20,TE,1,50,1.016535778812721e-06,1,0,2578,2039,254,793
3,20,IN,1,50,1.016535778812721e-06,1,0,2556,2147,823,1232
4,20,TE,1,50,1.6093086668181623e-06,1,0,2578,2039,254,793
5,20,IN,1,50,1.6093086668181623e-06,1,0,2556,2147,823,1232
6,20,TE,1,50,2.0779157985436884e-06,1,0,2578,2039,254,793
7,20,IN,1,50,2.0779157985436884e-06,1,0,2556,2147,823,1232
8,20,TE,1,50,2.790339598377975e-06,1,0,2578,2039,254,793
9,20,IN,1,50,2.790339598377975e-06,1,0,2556,2147,823,1232
10,20,TE,1,50,3.717084910976357e-06,1,0,2578,2039,254,793
11,20,IN,1,50,3.717084910976357e-06,1,0,2556,2147,823,1232
12,20,TE,1,50,4.505954604354668e-06,1,0,2578,2039,254,793
13,20,IN,1,50,4.505954604354668e-06,1,0,2556,2147,823,1232
14,20,TE,1,50,8.321941163168395e-06,1,0,2572,2036,260,796
15,20,IN,1,50,8.321941163168395e-06,1,0,2550,2142,829,1237
16,20,TE,1,50,1.1018953906086284e-05,1,0,2563,2032,269,800
17,20,IN,1,50,1.1018953906086284e-05,1,0,2538,2138,841,1241
18,20,TE,1,50,1.3402359850748068e-05,1,0,2547,2028,285,804
19,20,IN,1,50,1.3402359850748068e-05,1,0,2526,2133,853,1246
20,20,TE,1,50,1.55044306682279e-05,1,0,2539,2018,293,814
21,20,IN,1,50,1.55044306682279e-05,1,0,2514,2129,865,1250
22,20,TE,1,50,1.7471071247752787e-05,1,0,2526,2006,306,826
23,20,IN,1,50,1.7471071247752787e-05,1,0,2502,2123,877,1256
24,20,TE,1,50,1.9366859082867094e-05,1,0,2511,1999,321,833
25,20,IN,1,50,1.9366859082867094e-05,1,0,2489,2116,890,1263
26,20,TE,1,50,2.1228257879976858e-05,1,0,2500,1988,332,844
27,20,IN,1,50,2.1228257879976858e-05,1,0,2477,2110,902,1269
28,20,TE,1,50,2.3079783295543167e-05,1,0,2486,1973,346,859
29,20,IN,1,50,2.3079783295543167e-05,1,0,2466,2096,913,1283
30,20,TE,1,50,2.4937689210803773e-05,1,0,2475,1961,357,871
31,20,IN,1,50,2.4937689210803773e-05,1,0,2454,2085,925,1294
32,20,TE,1,50,2.6815016326074932e-05,1,0,2459,1944,373,888
33,20,IN,1,50,2.6815016326074932e-05,1,0,2445,2075,934,1304
34,20,TE,1,50,2.8720159718362152e-05,1,0,2445,1930,387,902
35,20,IN,1,50,2.8720159718362152e-05,1,0,2431,2070,948,1309
36,20,TE,1,50,3.066303628341213e-05,1,0,2429,1921,403,911
37,20,IN,1,50,3.066303628341213e-05,1,0,2417,2062,962,1317
38,20,TE,1,50,3.265147045275237e-05,1,0,2403,1904,429,928
39,20,IN,1,50,3.265147045275237e-05,1,0,2408,2048,971,1331
40,20,TE,1,50,3.469387050113955e-05,1,0,2382,1889,450,943
41,20,IN,1,50,3.469387050113955e-05,1,0,2400,2037,979,1342
42,20,TE,1,50,3.679424133474234e-05,1,0,2364,1872,468,960
43,20,IN,1,50,3.679424133474234e-05,1,0,2390,2027,989,1352
44,20,TE,1,50,3.896150178308387e-05,1,0,2351,1861,481,971
45,20,IN,1,50,3.896150178308387e-05,1,0,2383,2015,996,1364
46,20,TE,1,50,4.1201815323662365e-05,1,0,2340,1847,492,985
47,20,IN,1,50,4.1201815323662365e-05,1,0,2366,2001,1013,1378
48,20,TE,1,50,4.3522270426320884e-05,1,0,2329,1829,503,1003
49,20,IN,1,50,4.3522270426320884e-05,1,0,2353,1986,1026,1393
50,20,TE,1,50,4.5930620654174636e-05,1,0,2310,1814,522,1018
51,20,IN,1,50,4.5930620654174636e-05,1,0,2341,1967,1038,1412
52,20,TE,1,50,4.8430748910933426e-05,1,0,2288,1800,544,1032
53,20,IN,1,50,4.8430748910933426e-05,1,0,2324,1947,1055,1432
54,20,TE,1,50,5.103157420234897e-05,1,0,2271,1787,561,1045
55,20,IN,1,50,5.103157420234897e-05,1,0,2312,1929,1067,1450
56,20,TE,1,50,5.373863956935208e-05,1,0,2249,1770,583,1062
57,20,IN,1,50,5.373863956935208e-05,1,0,2297,1916,1082,1463
58,20,TE,1,50,5.6558347537972355e-05,1,0,2234,1746,598,1086
59,20,IN,1,50,5.6558347537972355e-05,1,0,2287,1897,1092,1482
60,20,TE,1,50,5.9503553162298034e-05,1,0,2211,1725,621,1107
61,20,IN,1,50,5.9503553162298034e-05,1,0,2273,1872,1106,1507
62,20,TE,1,50,6.258088252872146e-05,1,0,2198,1699,634,1133
63,20,IN,1,50,6.258088252872146e-05,1,0,2260,1858,1119,1521
64,20,TE,1,50,6.579744633126796e-05,1,0,2186,1685,646,1147
65,20,IN,1,50,6.579744633126796e-05,1,0,2245,1842,1134,1537
66,20,TE,1,50,6.916279424208485e-05,1,0,2177,1666,655,1166
67,20,IN,1,50,6.916279424208485e-05,1,0,2231,1818,1148,1561
68,20,TE,1,50,7.26826372011691e-05,1,0,2155,1646,677,1186
69,20,IN,1,50,7.26826372011691e-05,1,0,2217,1806,1162,1573
70,20,TE,1,50,7.637262516287333e-05,1,0,2135,1624,697,1208
71,20,IN,1,50,7.637262516287333e-05,1,0,2202,1785,1177,1594
72,20,TE,1,50,8.02413126351504e-05,1,0,2126,1604,706,1228
73,20,IN,1,50,8.02413126351504e-05,1,0,2184,1770,1195,1609
74,20,TE,1,50,8.429298837344815e-05,1,0,2111,1583,721,1249
75,20,IN,1,50,8.429298837344815e-05,1,0,2170,1750,1209,1629
76,20,TE,1,50,8.854082809258606e-05,1,0,2093,1547,739,1285
77,20,IN,1,50,8.854082809258606e-05,1,0,2159,1733,1220,1646
78,20,TE,1,50,9.29962951204289e-05,1,0,2073,1523,759,1309
79,20,IN,1,50,9.29962951204289e-05,1,0,2145,1707,1234,1672
80,20,TE,1,50,9.76699825394582e-05,1,0,2061,1506,771,1326
81,20,IN,1,50,9.76699825394582e-05,1,0,2130,1676,1249,1703
82,20,TE,1,50,0.00010257607577622926,1,0,2049,1485,783,1347
83,20,IN,1,50,0.00010257607577622926,1,0,2119,1642,1260,1737
84,20,TE,1,50,0.00010772623633702747,1,0,2034,1453,798,1379
85,20,IN,1,50,0.00010772623633702747,1,0,2105,1614,1274,1765
86,20,TE,1,50,0.00011312761002080568,1,0,2026,1427,806,1405
87,20,IN,1,50,0.00011312761002080568,1,0,2089,1579,1290,1800
88,20,TE,1,50,0.00011879367445999373,1,0,2003,1395,829,1437
89,20,IN,1,50,0.00011879367445999373,1,0,2076,1552,1303,1827
90,20,TE,1,50,0.00012474516769543696,1,0,1990,1370,842,1462
91,20,IN,1,50,0.00012474516769543696,1,0,2065,1528,1314,1851
92,20,TE,1,50,0.00013098843728808054,1,0,1969,1347,863,1485
93,20,IN,1,50,0.00013098843728808054,1,0,2047,1497,1332,1882
94,20,TE,1,50,0.00013754133996373067,1,0,1953,1319,879,1513
95,20,IN,1,50,0.00013754133996373067,1,0,2027,1474,1352,1905
96,20,TE,1,50,0.0001444071882724529,1,0,1939,1295,893,1537
97,20,IN,1,50,0.0001444071882724529,1,0,2013,1451,1366,1928
98,20,TE,1,50,0.00015160583959884986,1,0,1925,1273,907,1559
99,20,IN,1,50,0.00015160583959884986,1,0,2003,1422,1376,1957
100,20,TE,1,50,0.00015916267128997393,1,0,1909,1246,923,1586
101,20,IN,1,50,0.00015916267128997393,1,0,1995,1390,1384,1989
102,20,TE,1,50,0.00016708290049631782,1,0,1895,1222,937,1610
103,20,IN,1,50,0.00016708290049631782,1,0,1979,1365,1400,2014
104,20,TE,1,50,0.00017538682979210748,1,0,1878,1201,954,1631
105,20,IN,1,50,0.00017538682979210748,1,0,1961,1332,1418,2047
106,20,TE,1,50,0.00018410010542503679,1,0,1856,1176,976,1656
107,20,IN,1,50,0.00018410010542503679,1,0,1950,1308,1429,2071
108,20,TE,1,50,0.00019322733034771644,1,0,1845,1153,987,1679
109,20,IN,1,50,0.00019322733034771644,1,0,1934,1287,1445,2092
110,20,TE,1,50,0.00020280518574089453,1,0,1834,1138,998,1694
111,20,IN,1,50,0.00020280518574089453,1,0,1924,1267,1455,2112
112,20,TE,1,50,0.0002128585827462562,1,0,1816,1118,1016,1714
113,20,IN,1,50,0.0002128585827462562,1,0,1913,1241,1466,2138
114,20,TE,1,50,0.00022340147254313843,1,0,1800,1091,1032,1741
