,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,1,TE,1,50,5.940196442901604e-07,1,0,10426,8164,1204,3466
1,1,IN,1,50,5.940196442901604e-07,1,0,10157,8356,3843,5644
2,1,TE,1,50,1.016535778812721e-06,1,0,10426,8164,1204,3466
3,1,IN,1,50,1.016535778812721e-06,1,0,10157,8356,3843,5644
4,1,TE,1,50,1.6093086668181623e-06,1,0,10426,8164,1204,3466
5,1,IN,1,50,1.6093086668181623e-06,1,0,10157,8356,3843,5644
6,1,TE,1,50,2.0779157985436884e-06,1,0,10426,8164,1204,3466
7,1,IN,1,50,2.0779157985436884e-06,1,0,10157,8356,3843,5644
8,1,TE,1,50,2.790339598377975e-06,1,0,10426,8164,1204,3466
9,1,IN,1,50,2.790339598377975e-06,1,0,10157,8356,3843,5644
10,1,TE,1,50,3.717084910976357e-06,1,0,10426,8164,1204,3466
11,1,IN,1,50,3.717084910976357e-06,1,0,10157,8356,3843,5644
12,1,TE,1,50,4.505954604354668e-06,1,0,10425,8164,1205,3466
13,1,IN,1,50,4.505954604354668e-06,1,0,10157,8356,3843,5644
14,1,TE,1,50,8.321941163168395e-06,1,0,10413,8153,1217,3477
15,1,IN,1,50,8.321941163168395e-06,1,0,10151,8350,3849,5650
16,1,TE,1,50,1.1018953906086284e-05,1,0,10392,8130,1238,3500
17,1,IN,1,50,1.1018953906086284e-05,1,0,10118,8337,3882,5663
18,1,TE,1,50,1.3402359850748068e-05,1,0,10369,8107,1261,3523
19,1,IN,1,50,1.3402359850748068e-05,1,0,10097,8316,3903,5684
20,1,TE,1,50,1.55044306682279e-05,1,0,10333,8093,1297,3537
21,1,IN,1,50,1.55044306682279e-05,1,0,10074,8291,3926,5709
22,1,TE,1,50,1.7471071247752787e-05,1,0,10295,8069,1335,3561
23,1,IN,1,50,1.7471071247752787e-05,1,0,10046,8266,3954,5734
24,1,TE,1,50,1.9366859082867094e-05,1,0,10248,8036,1382,3594
25,1,IN,1,50,1.9366859082867094e-05,1,0,9998,8239,4002,5761
26,1,TE,1,50,2.1228257879976858e-05,1,0,10199,8003,1431,3627
27,1,IN,1,50,2.1228257879976858e-05,1,0,9964,8214,4036,5786
28,1,TE,1,50,2.3079783295543167e-05,1,0,10151,7970,1479,3660
29,1,IN,1,50,2.3079783295543167e-05,1,0,9935,8192,4065,5808
30,1,TE,1,50,2.4937689210803773e-05,1,0,10106,7942,1524,3688
31,1,IN,1,50,2.4937689210803773e-05,1,0,9905,8165,4095,5835
32,1,TE,1,50,2.6815016326074932e-05,1,0,10061,7907,1569,3723
33,1,IN,1,50,2.6815016326074932e-05,1,0,9864,8132,4136,5868
34,1,TE,1,50,2.8720159718362152e-05,1,0,10012,7866,1618,3764
35,1,IN,1,50,2.8720159718362152e-05,1,0,9829,8098,4171,5902
36,1,TE,1,50,3.066303628341213e-05,1,0,9958,7819,1672,3811
37,1,IN,1,50,3.066303628341213e-05,1,0,9794,8058,4206,5942
38,1,TE,1,50,3.265147045275237e-05,1,0,9900,7769,1730,3861
39,1,IN,1,50,3.265147045275237e-05,1,0,9758,8019,4242,5981
40,1,TE,1,50,3.469387050113955e-05,1,0,9856,7721,1774,3909
41,1,IN,1,50,3.469387050113955e-05,1,0,9708,7987,4292,6013
42,1,TE,1,50,3.679424133474234e-05,1,0,9796,7675,1834,3955
43,1,IN,1,50,3.679424133474234e-05,1,0,9672,7946,4328,6054
44,1,TE,1,50,3.896150178308387e-05,1,0,9736,7634,1894,3996
45,1,IN,1,50,3.896150178308387e-05,1,0,9624,7903,4376,6097
46,1,TE,1,50,4.1201815323662365e-05,1,0,9696,7585,1934,4045
47,1,IN,1,50,4.1201815323662365e-05,1,0,9581,7848,4419,6152
48,1,TE,1,50,4.3522270426320884e-05,1,0,9644,7539,1986,4091
49,1,IN,1,50,4.3522270426320884e-05,1,0,9537,7801,4463,6199
50,1,TE,1,50,4.5930620654174636e-05,1,0,9606,7496,2024,4134
51,1,IN,1,50,4.5930620654174636e-05,1,0,9486,7747,4514,6253
52,1,TE,1,50,4.8430748910933426e-05,1,0,9553,7458,2077,4172
53,1,IN,1,50,4.8430748910933426e-05,1,0,9437,7698,4563,6302
54,1,TE,1,50,5.103157420234897e-05,1,0,9518,7403,2112,4227
55,1,IN,1,50,5.103157420234897e-05,1,0,9397,7641,4603,6359
56,1,TE,1,50,5.373863956935208e-05,1,0,9467,7352,2163,4278
57,1,IN,1,50,5.373863956935208e-05,1,0,9349,7588,4651,6412
58,1,TE,1,50,5.6558347537972355e-05,1,0,9405,7289,2225,4341
59,1,IN,1,50,5.6558347537972355e-05,1,0,9308,7541,4692,6459
60,1,TE,1,50,5.9503553162298034e-05,1,0,9342,7216,2288,4414
61,1,IN,1,50,5.9503553162298034e-05,1,0,9251,7470,4749,6530
62,1,TE,1,50,6.258088252872146e-05,1,0,9302,7166,2328,4464
63,1,IN,1,50,6.258088252872146e-05,1,0,9203,7408,4797,6592
64,1,TE,1,50,6.579744633126796e-05,1,0,9251,7116,2379,4514
65,1,IN,1,50,6.579744633126796e-05,1,0,9151,7351,4849,6649
66,1,TE,1,50,6.916279424208485e-05,1,0,9189,7045,2441,4585
67,1,IN,1,50,6.916279424208485e-05,1,0,9104,7279,4896,6721
68,1,TE,1,50,7.26826372011691e-05,1,0,9135,6981,2495,4649
69,1,IN,1,50,7.26826372011691e-05,1,0,9059,7209,4941,6791
70,1,TE,1,50,7.637262516287333e-05,1,0,9084,6910,2546,4720
71,1,IN,1,50,7.637262516287333e-05,1,0,9011,7158,4989,6842
72,1,TE,1,50,8.02413126351504e-05,1,0,9028,6829,2602,4801
73,1,IN,1,50,8.02413126351504e-05,1,0,8961,7082,5039,6918
74,1,TE,1,50,8.429298837344815e-05,1,0,8965,6770,2665,4860
75,1,IN,1,50,8.429298837344815e-05,1,0,8909,7003,5091,6997
76,1,TE,1,50,8.854082809258606e-05,1,0,8923,6713,2707,4917
77,1,IN,1,50,8.854082809258606e-05,1,0,8861,6925,5139,7075
78,1,TE,1,50,9.29962951204289e-05,1,0,8853,6635,2777,4995
79,1,IN,1,50,9.29962951204289e-05,1,0,8813,6842,5187,7158
80,1,TE,1,50,9.76699825394582e-05,1,0,8802,6548,2828,5082
81,1,IN,1,50,9.76699825394582e-05,1,0,8764,6760,5236,7240
82,1,TE,1,50,0.00010257607577622926,1,0,8752,6471,2878,5159
83,1,IN,1,50,0.00010257607577622926,1,0,8716,6684,5284,7316
84,1,TE,1,50,0.00010772623633702747,1,0,8675,6399,2955,5231
85,1,IN,1,50,0.00010772623633702747,1,0,8670,6600,5330,7400
86,1,TE,1,50,0.00011312761002080568,1,0,8600,6310,3030,5320
87,1,IN,1,50,0.00011312761002080568,1,0,8615,6519,5385,7481
88,1,TE,1,50,0.00011879367445999373,1,0,8534,6244,3096,5386
89,1,IN,1,50,0.00011879367445999373,1,0,8547,6428,5453,7572
90,1,TE,1,50,0.00012474516769543696,1,0,8475,6169,3155,5461
91,1,IN,1,50,0.00012474516769543696,1,0,8478,6329,5522,7671
92,1,TE,1,50,0.00013098843728808054,1,0,8421,6076,3209,5554
93,1,IN,1,50,0.00013098843728808054,1,0,8429,6250,5571,7750
94,1,TE,1,50,0.00013754133996373067,1,0,8346,6004,3284,5626
95,1,IN,1,50,0.00013754133996373067,1,0,8373,6170,5627,7830
96,1,TE,1,50,0.0001444071882724529,1,0,8289,5924,3341,5706
97,1,IN,1,50,0.0001444071882724529,1,0,8317,6079,5683,7921
98,1,TE,1,50,0.00015160583959884986,1,0,8223,5839,3407,5791
99,1,IN,1,50,0.00015160583959884986,1,0,8270,5987,5730,8013
100,1,TE,1,50,0.00015916267128997393,1,0,8151,5747,3479,5883
101,1,IN,1,50,0.00015916267128997393,1,0,8207,5889,5793,8111
102,1,TE,1,50,0.00016708290049631782,1,0,8088,5670,3542,5960
103,1,IN,1,50,0.00016708290049631782,1,0,8170,5786,5830,8214
104,1,TE,1,50,0.00017538682979210748,1,0,8032,5579,3598,6051
105,1,IN,1,50,0.00017538682979210748,1,0,8118,5677,5882,8323
106,1,TE,1,50,0.00018410010542503679,1,0,7971,5478,3659,6152
107,1,IN,1,50,0.00018410010542503679,1,0,8068,5570,5932,8430
108,1,TE,1,50,0.00019322733034771644,1,0,7917,5372,3713,6258
109,1,IN,1,50,0.00019322733034771644,1,0,8008,5461,5992,8539
110,1,TE,1,50,0.00020280518574089453,1,0,7857,5298,3773,6332
111,1,IN,1,50,0.00020280518574089453,1,0,7958,5365,6042,8635
112,1,TE,1,50,0.0002128585827462562,1,0,7797,5200,3833,6430
