,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
0,15,TE,1,50,5.940196442901604e-07,1,0,3955,3162,502,1295
1,15,IN,1,50,5.940196442901604e-07,1,0,4285,3508,1634,2411
2,15,TE,1,50,1.016535778812721e-06,1,0,3955,3162,502,1295
3,15,IN,1,50,1.016535778812721e-06,1,0,4285,3508,1634,2411
4,15,TE,1,50,1.6093086668181623e-06,1,0,3955,3162,502,1295
5,15,IN,1,50,1.6093086668181623e-06,1,0,4285,3508,1634,2411
6,15,TE,1,50,2.0779157985436884e-06,1,0,3955,3162,502,1295
7,15,IN,1,50,2.0779157985436884e-06,1,0,4285,3508,1634,2411
8,15,TE,1,50,2.790339598377975e-06,1,0,3955,3162,502,1295
9,15,IN,1,50,2.790339598377975e-06,1,0,4285,3508,1634,2411
10,15,TE,1,50,3.717084910976357e-06,1,0,3955,3162,502,1295
11,15,IN,1,50,3.717084910976357e-06,1,0,4285,3508,1634,2411
12,15,TE,1,50,4.505954604354668e-06,1,0,3955,3162,502,1295
13,15,IN,1,50,4.505954604354668e-06,1,0,4285,3508,1634,2411
14,15,TE,1,50,8.321941163168395e-06,1,0,3948,3159,509,1298
15,15,IN,1,50,8.321941163168395e-06,1,0,4285,3505,1634,2414
16,15,TE,1,50,1.1018953906086284e-05,1,0,3940,3154,517,1303
17,15,IN,1,50,1.1018953906086284e-05,1,0,4278,3501,1641,2418
18,15,TE,1,50,1.3402359850748068e-05,1,0,3934,3153,523,1304
19,15,IN,1,50,1.3402359850748068e-05,1,0,4264,3494,1655,2425
20,15,TE,1,50,1.55044306682279e-05,1,0,3925,3144,532,1313
21,15,IN,1,50,1.55044306682279e-05,1,0,4254,3484,1665,2435
22,15,TE,1,50,1.7471071247752787e-05,1,0,3915,3134,542,1323
23,15,IN,1,50,1.7471071247752787e-05,1,0,4246,3467,1673,2452
24,15,TE,1,50,1.9366859082867094e-05,1,0,3906,3125,551,1332
25,15,IN,1,50,1.9366859082867094e-05,1,0,4233,3454,1686,2465
26,15,TE,1,50,2.1228257879976858e-05,1,0,3896,3111,561,1346
27,15,IN,1,50,2.1228257879976858e-05,1,0,4215,3441,1704,2478
28,15,TE,1,50,2.3079783295543167e-05,1,0,3885,3103,572,1354
29,15,IN,1,50,2.3079783295543167e-05,1,0,4200,3430,1719,2489
30,15,TE,1,50,2.4937689210803773e-05,1,0,3871,3088,586,1369
31,15,IN,1,50,2.4937689210803773e-05,1,0,4180,3407,1739,2512
32,15,TE,1,50,2.6815016326074932e-05,1,0,3861,3073,596,1384
33,15,IN,1,50,2.6815016326074932e-05,1,0,4158,3393,1761,2526
34,15,TE,1,50,2.8720159718362152e-05,1,0,3845,3059,612,1398
35,15,IN,1,50,2.8720159718362152e-05,1,0,4140,3377,1779,2542
36,15,TE,1,50,3.066303628341213e-05,1,0,3829,3043,628,1414
37,15,IN,1,50,3.066303628341213e-05,1,0,4123,3364,1796,2555
38,15,TE,1,50,3.265147045275237e-05,1,0,3816,3032,641,1425
39,15,IN,1,50,3.265147045275237e-05,1,0,4106,3348,1813,2571
40,15,TE,1,50,3.469387050113955e-05,1,0,3803,3014,654,1443
41,15,IN,1,50,3.469387050113955e-05,1,0,4086,3334,1833,2585
42,15,TE,1,50,3.679424133474234e-05,1,0,3786,2994,671,1463
43,15,IN,1,50,3.679424133474234e-05,1,0,4074,3316,1845,2603
44,15,TE,1,50,3.896150178308387e-05,1,0,3777,2975,680,1482
45,15,IN,1,50,3.896150178308387e-05,1,0,4055,3295,1864,2624
46,15,TE,1,50,4.1201815323662365e-05,1,0,3760,2955,697,1502
47,15,IN,1,50,4.1201815323662365e-05,1,0,4037,3278,1882,2641
48,15,TE,1,50,4.3522270426320884e-05,1,0,3747,2931,710,1526
49,15,IN,1,50,4.3522270426320884e-05,1,0,4012,3262,1907,2657
50,15,TE,1,50,4.5930620654174636e-05,1,0,3732,2911,725,1546
51,15,IN,1,50,4.5930620654174636e-05,1,0,3990,3241,1929,2678
52,15,TE,1,50,4.8430748910933426e-05,1,0,3708,2896,749,1561
53,15,IN,1,50,4.8430748910933426e-05,1,0,3973,3226,1946,2693
54,15,TE,1,50,5.103157420234897e-05,1,0,3693,2872,764,1585
55,15,IN,1,50,5.103157420234897e-05,1,0,3950,3197,1969,2722
56,15,TE,1,50,5.373863956935208e-05,1,0,3676,2846,781,1611
57,15,IN,1,50,5.373863956935208e-05,1,0,3935,3171,1984,2748
58,15,TE,1,50,5.6558347537972355e-05,1,0,3654,2831,803,1626
59,15,IN,1,50,5.6558347537972355e-05,1,0,3912,3142,2007,2777
60,15,TE,1,50,5.9503553162298034e-05,1,0,3637,2815,820,1642
61,15,IN,1,50,5.9503553162298034e-05,1,0,3890,3117,2029,2802
62,15,TE,1,50,6.258088252872146e-05,1,0,3609,2792,848,1665
63,15,IN,1,50,6.258088252872146e-05,1,0,3870,3092,2049,2827
64,15,TE,1,50,6.579744633126796e-05,1,0,3592,2768,865,1689
65,15,IN,1,50,6.579744633126796e-05,1,0,3853,3063,2066,2856
66,15,TE,1,50,6.916279424208485e-05,1,0,3573,2739,884,1718
67,15,IN,1,50,6.916279424208485e-05,1,0,3825,3038,2094,2881
68,15,TE,1,50,7.26826372011691e-05,1,0,3557,2710,900,1747
69,15,IN,1,50,7.26826372011691e-05,1,0,3805,3001,2114,2918
70,15,TE,1,50,7.637262516287333e-05,1,0,3537,2682,920,1775
71,15,IN,1,50,7.637262516287333e-05,1,0,3780,2964,2139,2955
72,15,TE,1,50,8.02413126351504e-05,1,0,3515,2652,942,1805
73,15,IN,1,50,8.02413126351504e-05,1,0,3769,2930,2150,2989
74,15,TE,1,50,8.429298837344815e-05,1,0,3496,2624,961,1833
75,15,IN,1,50,8.429298837344815e-05,1,0,3749,2899,2170,3020
76,15,TE,1,50,8.854082809258606e-05,1,0,3476,2596,981,1861
77,15,IN,1,50,8.854082809258606e-05,1,0,3729,2877,2190,3042
78,15,TE,1,50,9.29962951204289e-05,1,0,3443,2574,1014,1883
79,15,IN,1,50,9.29962951204289e-05,1,0,3712,2833,2207,3086
80,15,TE,1,50,9.76699825394582e-05,1,0,3420,2547,1037,1910
81,15,IN,1,50,9.76699825394582e-05,1,0,3692,2805,2227,3114
82,15,TE,1,50,0.00010257607577622926,1,0,3396,2519,1061,1938
83,15,IN,1,50,0.00010257607577622926,1,0,3665,2778,2254,3141
84,15,TE,1,50,0.00010772623633702747,1,0,3388,2489,1069,1968
85,15,IN,1,50,0.00010772623633702747,1,0,3647,2731,2272,3188
86,15,TE,1,50,0.00011312761002080568,1,0,3362,2456,1095,2001
87,15,IN,1,50,0.00011312761002080568,1,0,3623,2696,2296,3223
88,15,TE,1,50,0.00011879367445999373,1,0,3336,2419,1121,2038
89,15,IN,1,50,0.00011879367445999373,1,0,3600,2652,2319,3267
90,15,TE,1,50,0.00012474516769543696,1,0,3319,2385,1138,2072
91,15,IN,1,50,0.00012474516769543696,1,0,3577,2617,2342,3302
92,15,TE,1,50,0.00013098843728808054,1,0,3293,2363,1164,2094
93,15,IN,1,50,0.00013098843728808054,1,0,3552,2581,2367,3338
94,15,TE,1,50,0.00013754133996373067,1,0,3264,2329,1193,2128
95,15,IN,1,50,0.00013754133996373067,1,0,3523,2546,2396,3373
96,15,TE,1,50,0.0001444071882724529,1,0,3234,2286,1223,2171
97,15,IN,1,50,0.0001444071882724529,1,0,3492,2511,2427,3408
98,15,TE,1,50,0.00015160583959884986,1,0,3216,2257,1241,2200
99,15,IN,1,50,0.00015160583959884986,1,0,3470,2473,2449,3446
100,15,TE,1,50,0.00015916267128997393,1,0,3199,2212,1258,2245
101,15,IN,1,50,0.00015916267128997393,1,0,3444,2441,2475,3478
102,15,TE,1,50,0.00016708290049631782,1,0,3184,2174,1273,2283
103,15,IN,1,50,0.00016708290049631782,1,0,3423,2402,2496,3517
104,15,TE,1,50,0.00017538682979210748,1,0,3161,2146,1296,2311
105,15,IN,1,50,0.00017538682979210748,1,0,3407,2357,2512,3562
106,15,TE,1,50,0.00018410010542503679,1,0,3139,2109,1318,2348
107,15,IN,1,50,0.00018410010542503679,1,0,3388,2319,2531,3600
108,15,TE,1,50,0.00019322733034771644,1,0,3128,2076,1329,2381
109,15,IN,1,50,0.00019322733034771644,1,0,3362,2285,2557,3634
110,15,TE,1,50,0.00020280518574089453,1,0,3105,2047,1352,2410
111,15,IN,1,50,0.00020280518574089453,1,0,3340,2248,2579,3671
112,15,TE,1,50,0.0002128585827462562,1,0,3082,2011,1375,2446
113,15,IN,1,50,0.0002128585827462562,1,0,3301,2204,2618,3715
114,15,TE,1,50,0.00022340147254313843,1,0,3047,1970,1410,2487
115,15,IN,1,50,0.00022340147254313843,1,0,3286,2153,2633,3766
116,15,TE,1,50,0.00023447614976222352,1,0,3025,1944,1432,2513
117,15,IN,1,50,0.00023447614976222352,1,0,3263,2110,2656,3809
118,15,TE,1,50,0.00024612108265081097,1,0,3001,1913,1456,2544
119,15,IN,1,50,0.00024612108265081097,1,0,3238,2066,2681,3853
120,15,TE,1,50,0.0002583488740638875,1,0,2981,1884,1476,2573
121,15,IN,1,50,0.0002583488740638875,1,0,3209,2002,2710,3917
122,15,TE,1,50,0.00027122801689172,1,0,2959,1837,1498,2620
123,15,IN,1,50,0.00027122801689172,1,0,3178,1951,2741,3968
124,15,TE,1,50,0.0002847942861920343,1,0,2935,1805,1522,2652
125,15,IN,1,50,0.0002847942861920343,1,0,3157,1920,2762,3999
126,15,TE,1,50,0.00029909067699278877,1,0,2913,1779,1544,2678
127,15,IN,1,50,0.00029909067699278877,1,0,3131,1878,2788,4041
128,15,TE,1,50,0.0003141848512753782,1,0,2890,1747,1567,2710
129,15,IN,1,50,0.0003141848512753782,1,0,3102,1828,2817,4091
130,15,TE,1,50,0.0003301293440520337,1,0,2865,1700,1592,2757
131,15,IN,1,50,0.0003301293440520337,1,0,3073,1787,2846,4132
132,15,TE,1,50,0.0003470264148914034,1,0,2837,1654,1620,2803
133,15,IN,1,50,0.0003470264148914034,1,0,3043,1744,2876,4175
134,15,TE,1,50,0.00036493262881032314,1,0,2808,1608,1649,2849
135,15,IN,1,50,0.00036493262881032314,1,0,3011,1699,2908,4220
136,15,TE,1,50,0.0003839462882533796,1,0,2778,1569,1679,2888
137,15,IN,1,50,0.0003839462882533796,1,0,2985,1656,2934,4263
138,15,TE,1,50,0.00040420006948694545,1,0,2741,1521,1716,2936
139,15,IN,1,50,0.00040420006948694545,1,0,2955,1611,2964,4308
140,15,TE,1,50,0.0004257630947297131,1,0,2717,1481,1740,2976
141,15,IN,1,50,0.0004257630947297131,1,0,2927,1572,2992,4347
142,15,TE,1,50,0.00044881428666145777,1,0,2691,1444,1766,3013
143,15,IN,1,50,0.00044881428666145777,1,0,2900,1536,3019,4383
144,15,TE,1,50,0.00047349282959381904,1,0,2671,1398,1786,3059
145,15,IN,1,50,0.00047349282959381904,1,0,2875,1494,3044,4425
146,15,TE,1,50,0.0005000047358169888,1,0,2647,1364,1810,3093
147,15,IN,1,50,0.0005000047358169888,1,0,2857,1444,3062,4475
148,15,TE,1,50,0.0005285515190075534,1,0,2624,1320,1833,3137
149,15,IN,1,50,0.0005285515190075534,1,0,2831,1401,3088,4518
150,15,TE,1,50,0.0005593962305114734,1,0,2595,1290,1862,3167
151,15,IN,1,50,0.0005593962305114734,1,0,2808,1359,3111,4560
152,15,TE,1,50,0.0005928162869010952,1,0,2564,1236,1893,3221
153,15,IN,1,50,0.0005928162869010952,1,0,2772,1298,3147,4621
154,15,TE,1,50,0.0006291721459333007,1,0,2532,1190,1925,3267
155,15,IN,1,50,0.0006291721459333007,1,0,2735,1260,3184,4659
156,15,TE,1,50,0.0006688900828539947,1,0,2504,1134,1953,3323
157,15,IN,1,50,0.0006688900828539947,1,0,2693,1203,3226,4716
158,15,TE,1,50,0.0007124764817035615,1,0,2468,1099,1989,3358
159,15,IN,1,50,0.0007124764817035615,1,0,2657,1154,3262,4765
160,15,TE,1,50,0.0007605943147138664,1,0,2442,1055,2015,3402
161,15,IN,1,50,0.0007605943147138664,1,0,2618,1090,3301,4829
162,15,TE,1,50,0.000813930760983307,1,0,2408,1011,2049,3446
163,15,IN,1,50,0.000813930760983307,1,0,2591,1037,3328,4882
164,15,TE,1,50,0.0008733624931044557,1,0,2378,966,2079,3491
165,15,IN,1,50,0.0008733624931044557,1,0,2557,991,3362,4928
166,15,TE,1,50,0.0009401870150351577,1,0,2339,929,2118,3528
167,15,IN,1,50,0.0009401870150351577,1,0,2524,950,3395,4969
168,15,TE,1,50,0.0010157830986010812,1,0,2292,880,2165,3577
169,15,IN,1,50,0.0010157830986010812,1,0,2498,899,3421,5020
170,15,TE,1,50,0.001101983265510241,1,0,2244,838,2213,3619
171,15,IN,1,50,0.001101983265510241,1,0,2445,843,3474,5076
172,15,TE,1,50,0.0012015383620366652,1,0,2224,791,2233,3666
173,15,IN,1,50,0.0012015383620366652,1,0,2410,788,3509,5131
174,15,TE,1,50,0.0013176206679799385,1,0,2179,747,2278,3710
175,15,IN,1,50,0.0013176206679799385,1,0,2372,739,3547,5180
176,15,TE,1,50,0.0014549556716485755,1,0,2140,692,2317,3765
177,15,IN,1,50,0.0014549556716485755,1,0,2314,695,3605,5224
178,15,TE,1,50,0.0016202303371275631,1,0,2095,637,2362,3820
179,15,IN,1,50,0.0016202303371275631,1,0,2266,643,3653,5276
180,15,TE,1,50,0.0018228366908494664,1,0,2060,579,2397,3878
181,15,IN,1,50,0.0018228366908494664,1,0,2212,592,3707,5327
182,15,TE,1,50,0.0020772677956175847,1,0,1998,537,2459,3920
183,15,IN,1,50,0.0020772677956175847,1,0,2147,522,3772,5397
184,15,TE,1,50,0.002406047242256396,1,0,1939,481,2518,3976
185,15,IN,1,50,0.002406047242256396,1,0,2077,466,3842,5453
186,15,TE,1,50,0.0028463750485353085,1,0,1871,438,2586,4019
187,15,IN,1,50,0.0028463750485353085,1,0,2010,402,3909,5517
188,15,TE,1,50,0.0034641027338373634,1,0,1798,384,2659,4073
189,15,IN,1,50,0.0034641027338373634,1,0,1915,328,4004,5591
190,15,TE,1,50,0.004381964885803229,1,0,1710,315,2747,4142
191,15,IN,1,50,0.004381964885803229,1,0,1821,266,4098,5653
192,15,TE,1,50,0.005862944543443387,1,0,1584,247,2873,4210
193,15,IN,1,50,0.005862944543443387,1,0,1713,213,4206,5706
194,15,TE,1,50,0.008576700452046294,1,0,1431,168,3026,4289
